tDate,iso_code,continent,country,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
2023-04-13,AUS,Oceania,Australia,11183333,0,3853.143,20227,0,20.714,427213.12,0,147.193,772.689,0,0.791,0,42,1.604,1943,74.224,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.944,26177410,0,0,0,0
2023-04-13,AUT,Europe,Austria,6048742,1374,1038.286,22372,2,4.857,676622.052,153.698,116.144,2502.568,0.224,0.543,0,34,3.803,626,70.025,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,220,0,0,0,0,25,5,0,0,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.922,8939617,0,0,0,0
2023-04-13,BEL,Europe,Belgium,4787448,953,569.143,34169,5,6.857,410730.922,81.761,48.829,2931.471,0.429,0.588,0,75,6.434,1306,112.046,0,0,601,51.562,0,0,0,0,0,0,0,0,,29631769,9266415,9168761,11627302,75,65,254.22,79.5,78.66,99.75,6,8,0,0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,0,5.64,81.63,0.931,11655923,0,0,0,0
2023-04-13,CAN,North America,Canada,4641996,0,1012.143,51739,0,21,120714.527,0,26.321,1345.466,0,0.546,0,152,3.953,3283,85.374,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,0,2.5,82.43,0.929,38454328,0,0,0,0
2023-04-13,CHL,South America,Chile,5272767,0,1205.286,61142,0,13.143,268967.456,0,61.482,3118.895,0,0.67,0,65,3.316,0,0,27,1.377,248,12.651,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,0,2.11,80.18,0.851,19603736,0,0,0,0
2023-04-13,CHN,Asia,China,99241487,178,209,120909,1,1.714,69599.808,0.125,0.147,84.796,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,0,4.34,76.91,0.761,1425887360,0,0,0,0
2023-04-13,COL,South America,Colombia,6363058,0,106.571,142690,0,1.714,122663.657,0,2.054,2750.702,0,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,0,0,0,0
2023-04-13,CRI,North America,Costa Rica,1226315,0,0,9326,0,0,236702.146,0,0,1800.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,5591,0,0,0,0,1079,209,0.004,0,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,5180836,0,0,0,0
2023-04-13,CZE,Europe,Czechia,4637362,363,226,42722,3,3.143,441906.463,34.591,21.536,4071.092,0.286,0.299,0,25,2.382,388,36.974,24,2.287,459,43.739,0,0,0,0,0,0,0,0,,18623198,6976334,6892954,5165167,76,34,177.47,66.48,65.68,49.22,3,4,0,0,137.176,43.3,19.027,11.58,32605.906,0,227.485,6.82,30.5,38.3,0,6.63,79.38,0.9,10493990,0,0,0,0
2023-04-13,DNK,Europe,Denmark,3410027,100,100.286,8441,6,4.857,579713.848,17,17.049,1434.993,1.02,0.826,0,11,1.87,375,63.751,0,0,504,85.681,0,0,0,0,0,0,0,0,,0,0,0,0,0,19,0,0,0,0,3,4,0,0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,0,2.5,80.9,0.94,5882259,0,0,0,0
