Date,Country,Province,School,Workplace,CancelPublicEvents,RestrictionsOnGatherings,PublicTransport,StayAtHome,RestrictionsOnInternal,InternationalTravel
2021-03-17,Australia,,1,2,1,3,1,0,1,4
2021-03-17,Austria,,2,2,2,4,1,2,2,3
2021-03-17,Belgium,,1,2,2,4,0,2,0,4
2021-03-17,Canada,,3,2,2,4,1,2,2,4
2021-03-17,Canada,Alberta,1,2,2,4,0,0,1,4
2021-03-17,Canada,British Columbia,1,1,2,4,0,0,1,4
2021-03-17,Canada,Manitoba,2,3,2,4,0,2,2,4
2021-03-17,Canada,New Brunswick,1,1,1,3,0,0,2,4
2021-03-17,Canada,Newfoundland and Labrador,3,2,2,4,1,2,2,4
2021-03-17,Canada,Northwest Territories,1,2,1,3,1,0,2,4
2021-03-17,Canada,Nova Scotia,1,0,1,3,0,0,2,4
2021-03-17,Canada,Nunavut,2,2,1,4,0,1,2,9
2021-03-17,Canada,Ontario,2,3,2,4,1,1,1,4
2021-03-17,Canada,Prince Edward Island,1,1,1,3,0,1,2,4
2021-03-17,Canada,Quebec,1,2,2,4,0,2,1,4
2021-03-17,Canada,Saskatchewan,2,2,2,4,0,1,1,9
2021-03-17,Canada,Yukon,1,1,1,3,0,0,2,9
2021-03-17,Chile,,3,3,2,4,1,3,2,3
2021-03-17,China,,1,1,1,4,1,1,1,3
2021-03-17,China,Anhui,1,1,1,1,1,0,1,3
2021-03-17,China,Beijing,1,1,1,2,1,1,1,3
2021-03-17,China,Chongqing,1,1,1,2,1,1,1,3
2021-03-17,China,Fujian,1,1,2,4,1,1,1,3
2021-03-17,China,Gansu,1,1,1,1,1,1,1,3
2021-03-17,China,Guangdong,1,1,1,1,1,1,1,3
2021-03-17,China,Guangxi,1,1,1,3,1,0,1,3
2021-03-17,China,Guizhou,1,1,1,0,0,0,1,3
2021-03-17,China,Hainan,1,1,1,1,1,0,1,3
2021-03-17,China,Hebei,1,1,0,0,0,0,0,3
2021-03-17,China,Heilongjiang,1,2,2,4,1,3,2,3
2021-03-17,China,Henan,1,1,2,3,1,1,1,3
2021-03-17,China,Hubei,1,1,1,3,1,1,1,3
2021-03-17,China,Hunan,1,1,1,0,0,0,1,3
2021-03-17,China,Inner Mongolia,1,1,1,0,1,0,1,3
2021-03-17,China,Jiangsu,1,1,1,1,1,1,1,3
2021-03-17,China,Jiangxi,1,1,1,1,0,1,1,3
2021-03-17,China,Jilin,1,1,1,2,1,1,1,3
2021-03-17,China,Liaoning,1,1,1,0,0,0,0,3
2021-03-17,China,Ningxia,1,1,2,3,1,1,1,3
2021-03-17,China,Qinghai,1,1,1,1,1,1,1,3
2021-03-17,China,Shaanxi,1,1,1,4,1,1,1,3
2021-03-17,China,Shandong,1,1,1,1,0,0,0,3
2021-03-17,China,Shanghai,1,1,1,1,1,1,2,3
2021-03-17,China,Shanxi,1,1,1,3,1,1,1,3
2021-03-17,China,Sichuan,1,1,2,4,1,0,2,3
2021-03-17,China,Tianjin,1,1,1,0,0,0,1,3
2021-03-17,China,Tibet,1,1,1,2,0,0,1,3
2021-03-17,China,Xinjiang,1,1,1,1,1,0,1,3
2021-03-17,China,Yunnan,1,1,1,1,1,1,1,3
2021-03-17,China,Zhejiang,1,1,2,4,1,1,1,3
2021-03-17,Colombia,,2,3,2,4,2,3,2,4
2021-03-17,Costa Rica,,1,2,2,3,0,1,2,1
2021-03-17,Czechia,,3,2,2,4,1,2,2,3
2021-03-17,Denmark,,2,2,2,4,0,1,0,4
2021-03-17,Estonia,,2,3,2,4,0,1,0,2
2021-03-17,Finland,,2,2,2,4,0,1,0,3
2021-03-17,France,,1,3,2,4,0,2,0,3
2021-03-17,Germany,,3,2,2,4,1,2,2,3
2021-03-17,Greece,,3,3,2,4,1,2,2,3
2021-03-17,Hungary,,3,3,2,4,1,2,0,4
2021-03-17,Iceland,,1,1,1,3,0,0,0,3
2021-03-17,Ireland,,2,3,2,4,1,2,2,3
2021-03-17,Israel,,2,2,2,3,1,0,0,4
2021-03-17,Italy,,3,3,2,4,1,2,2,3
2021-03-17,Japan,,1,1,1,1,0,1,1,4
2021-03-17,Latvia,,2,2,2,4,0,0,0,3
2021-03-17,Lithuania,,2,2,2,4,0,2,2,2
2021-03-17,Luxembourg,,2,2,1,3,0,2,0,3
2021-03-17,Mexico,,3,2,1,0,1,1,2,1
2021-03-17,Netherlands,,2,2,2,4,1,2,1,3
2021-03-17,New Zealand,,0,0,0,0,0,0,0,4
2021-03-17,Norway,,2,3,2,4,1,1,1,3
2021-03-17,Poland,,3,2,2,4,1,1,1,2
2021-03-17,Portugal,,2,2,2,4,1,2,0,3
2021-03-17,Slovakia,,3,2,2,4,0,2,2,2
2021-03-17,Slovenia,,2,2,2,4,0,2,2,2
2021-03-17,South Korea,,1,1,2,4,0,1,1,3
2021-03-17,Spain,,1,2,2,4,0,2,2,3
2021-03-17,Sweden,,2,2,2,4,1,1,1,3
2021-03-17,Switzerland,,2,2,2,4,0,1,0,3
2021-03-17,Taiwan,,0,0,1,0,0,0,0,3
2021-03-17,Turkey,,2,2,2,3,1,2,2,3
2021-03-17,United Kingdom,,2,3,2,4,1,2,2,3
2021-03-17,United Kingdom,England,1,3,2,4,1,2,2,3
2021-03-17,United Kingdom,Northern Ireland,2,3,2,4,1,2,1,3
2021-03-17,United Kingdom,Scotland,1,3,2,4,1,2,2,3
2021-03-17,United Kingdom,Wales,2,2,2,4,1,0,2,3
2021-03-17,United States,,2,2,2,4,1,1,2,3
2021-03-17,United States,Alabama,2,1,1,0,1,1,1,3
2021-03-17,United States,Alaska,1,1,1,3,0,1,2,3
2021-03-17,United States,Arizona,1,1,1,3,0,1,1,3
2021-03-17,United States,Arkansas,1,1,1,0,1,1,1,3
2021-03-17,United States,California,2,2,2,4,0,2,1,3
2021-03-17,United States,Colorado,2,1,1,4,1,1,1,3
2021-03-17,United States,Connecticut,2,2,1,4,0,1,2,3
2021-03-17,United States,Delaware,2,1,1,4,0,1,1,3
2021-03-17,United States,Florida,1,1,1,4,0,2,1,3
2021-03-17,United States,Georgia,1,1,1,3,0,2,1,3
2021-03-17,United States,Hawaii,2,2,2,4,0,2,2,3
2021-03-17,United States,Idaho,1,1,1,3,0,1,1,3
2021-03-17,United States,Illinois,2,1,1,3,0,1,2,3
2021-03-17,United States,Indiana,2,1,1,4,0,1,1,3
2021-03-17,United States,Iowa,1,1,1,0,0,1,1,3
2021-03-17,United States,Kansas,2,1,1,3,1,1,1,3
2021-03-17,United States,Kentucky,2,1,1,4,2,1,1,3
2021-03-17,United States,Louisiana,2,2,1,3,1,1,1,3
2021-03-17,United States,Maine,1,1,1,3,0,1,2,3
2021-03-17,United States,Maryland,2,1,1,3,0,1,1,3
2021-03-17,United States,Massachusetts,2,2,2,4,1,1,2,3
2021-03-17,United States,Michigan,2,2,1,4,1,1,1,3
2021-03-17,United States,Minnesota,2,1,1,3,1,1,1,3
2021-03-17,United States,Mississippi,2,1,1,0,0,1,1,3
2021-03-17,United States,Missouri,1,1,2,3,0,2,1,3
2021-03-17,United States,Montana,1,1,1,3,0,1,1,3
