Date,Country,Province,School,Workplace,CancelPublicEvents,RestrictionsOnGatherings,PublicTransport,StayAtHome,RestrictionsOnInternal,InternationalTravel
2021-01-16,Australia,,1,1,1,4,1,0,2,4
2021-01-16,Austria,,3,3,2,4,1,2,1,3
2021-01-16,Belgium,,1,2,2,4,0,2,0,3
2021-01-16,Canada,,3,3,2,4,1,2,2,4
2021-01-16,Canada,Alberta,1,2,2,4,0,1,1,4
2021-01-16,Canada,British Columbia,1,1,2,4,0,1,1,4
2021-01-16,Canada,Manitoba,2,3,2,4,0,2,2,4
2021-01-16,Canada,New Brunswick,1,1,2,4,1,0,2,4
2021-01-16,Canada,Newfoundland and Labrador,1,1,1,3,0,1,2,4
2021-01-16,Canada,Northwest Territories,1,2,2,3,1,0,2,4
2021-01-16,Canada,Nova Scotia,1,0,1,3,0,0,2,4
2021-01-16,Canada,Nunavut,1,2,1,3,0,1,2,9
2021-01-16,Canada,Ontario,3,3,2,4,1,2,1,4
2021-01-16,Canada,Prince Edward Island,1,1,1,3,0,1,2,4
2021-01-16,Canada,Quebec,2,3,2,4,0,2,1,4
2021-01-16,Canada,Saskatchewan,2,2,2,4,0,1,1,9
2021-01-16,Canada,Yukon,1,1,1,3,1,0,2,9
2021-01-16,Chile,,3,3,2,4,1,3,2,3
2021-01-16,China,,3,2,2,4,2,3,2,3
2021-01-16,China,Anhui,1,1,2,4,1,0,2,3
2021-01-16,China,Beijing,1,2,2,2,1,0,1,3
2021-01-16,China,Chongqing,1,1,1,2,1,1,1,3
2021-01-16,China,Fujian,2,1,2,3,1,1,1,3
2021-01-16,China,Gansu,1,1,1,1,1,1,1,3
2021-01-16,China,Guangdong,1,1,1,1,1,1,1,3
2021-01-16,China,Guangxi,2,2,2,4,1,2,1,3
2021-01-16,China,Guizhou,1,1,2,4,0,0,1,3
2021-01-16,China,Hainan,1,1,2,1,1,0,1,3
2021-01-16,China,Hebei,3,3,2,4,2,3,2,3
2021-01-16,China,Heilongjiang,2,3,2,4,2,2,1,3
2021-01-16,China,Henan,1,1,2,3,1,1,1,3
2021-01-16,China,Hubei,1,1,2,3,1,1,1,3
2021-01-16,China,Hunan,1,1,1,0,0,0,1,3
2021-01-16,China,Inner Mongolia,1,1,1,4,1,0,1,3
2021-01-16,China,Jiangsu,1,1,1,1,1,1,1,3
2021-01-16,China,Jiangxi,1,1,1,4,0,1,1,3
2021-01-16,China,Jilin,1,3,2,4,2,3,2,3
2021-01-16,China,Liaoning,1,2,2,4,2,0,2,3
2021-01-16,China,Ningxia,1,1,2,3,1,1,1,3
2021-01-16,China,Qinghai,1,1,1,2,1,1,1,3
2021-01-16,China,Shaanxi,1,1,2,4,1,3,1,3
2021-01-16,China,Shandong,1,2,2,4,0,0,1,3
2021-01-16,China,Shanghai,1,1,1,3,1,2,2,3
2021-01-16,China,Shanxi,2,2,2,3,1,1,2,3
2021-01-16,China,Sichuan,1,1,2,4,1,0,2,3
2021-01-16,China,Tianjin,1,1,1,0,0,0,1,3
2021-01-16,China,Tibet,1,1,1,4,0,0,1,3
2021-01-16,China,Xinjiang,1,1,1,1,1,0,1,3
2021-01-16,China,Yunnan,1,2,1,4,1,1,1,3
2021-01-16,China,Zhejiang,1,1,2,4,1,1,1,3
2021-01-16,Colombia,,2,3,2,4,2,3,2,4
2021-01-16,Costa Rica,,3,2,2,3,0,1,2,1
2021-01-16,Czechia,,3,2,1,4,0,2,2,3
2021-01-16,Denmark,,3,3,2,4,0,1,0,4
2021-01-16,Estonia,,2,2,2,4,0,0,0,3
2021-01-16,Finland,,2,2,2,4,0,1,0,3
2021-01-16,France,,2,2,2,4,0,2,0,3
2021-01-16,Germany,,3,3,2,4,1,2,2,3
2021-01-16,Greece,,2,2,2,4,1,2,2,3
2021-01-16,Hungary,,2,2,2,4,1,2,0,4
2021-01-16,Iceland,,1,2,1,3,0,0,0,3
2021-01-16,Ireland,,3,3,2,4,1,2,2,2
2021-01-16,Israel,,2,3,2,4,1,2,2,4
2021-01-16,Italy,,2,2,2,4,1,2,2,3
2021-01-16,Japan,,1,1,1,1,1,1,1,4
2021-01-16,Latvia,,2,3,2,4,0,0,0,2
2021-01-16,Lithuania,,3,3,2,4,0,2,2,2
2021-01-16,Luxembourg,,1,2,1,3,0,2,0,3
2021-01-16,Mexico,,3,3,2,3,1,2,2,1
2021-01-16,Netherlands,,3,3,2,4,1,1,1,3
2021-01-16,New Zealand,,0,0,0,0,0,0,0,4
2021-01-16,Norway,,2,2,2,4,1,1,1,2
2021-01-16,Poland,,3,2,2,4,1,1,1,3
2021-01-16,Portugal,,1,2,2,4,1,2,0,3
2021-01-16,Slovakia,,3,2,2,4,0,2,2,2
2021-01-16,Slovenia,,3,2,2,4,1,2,2,2
2021-01-16,South Korea,,3,1,2,4,0,1,1,3
2021-01-16,Spain,,1,2,2,4,0,2,2,3
2021-01-16,Sweden,,2,2,2,4,1,1,1,3
2021-01-16,Switzerland,,2,2,2,4,0,1,0,3
2021-01-16,Taiwan,,0,0,0,0,0,0,0,3
2021-01-16,Turkey,,2,2,2,4,2,1,2,3
2021-01-16,United Kingdom,,3,3,2,4,1,2,2,3
2021-01-16,United Kingdom,England,3,3,2,4,1,2,2,3
2021-01-16,United Kingdom,Northern Ireland,3,3,2,4,1,2,1,3
2021-01-16,United Kingdom,Scotland,3,3,2,4,1,2,2,3
2021-01-16,United Kingdom,Wales,3,3,2,4,1,2,2,3
2021-01-16,United States,,3,2,2,4,1,2,2,3
2021-01-16,United States,Alabama,2,1,1,0,0,1,1,3
2021-01-16,United States,Alaska,3,1,2,4,0,1,2,3
2021-01-16,United States,Arizona,2,2,2,3,0,1,1,3
2021-01-16,United States,Arkansas,2,2,1,4,1,1,1,3
2021-01-16,United States,California,3,2,2,4,0,2,2,3
2021-01-16,United States,Colorado,2,2,1,4,1,1,1,3
2021-01-16,United States,Connecticut,2,2,1,4,1,1,2,3
2021-01-16,United States,Delaware,2,2,1,4,0,1,1,3
2021-01-16,United States,Florida,2,1,1,4,0,2,1,3
