tDate,Country,Province,School,Workplace,CancelPublicEvents,RestrictionsOnGatherings,PublicTransport,StayAtHome,RestrictionsOnInternal,InternationalTravel
2020-04-28,Australia,,2,2,2,4,0,2,2,4
2020-04-28,Austria,,2,2,2,4,1,2,1,3
2020-04-28,Belgium,,2,3,2,4,0,2,2,4
2020-04-28,Canada,,3,3,2,4,0,1,2,4
2020-04-28,Canada,Alberta,3,3,2,3,1,1,1,4
2020-04-28,Canada,British Columbia,3,3,2,3,0,1,2,4
2020-04-28,Canada,Manitoba,2,3,2,3,0,1,2,4
2020-04-28,Canada,New Brunswick,3,2,2,4,1,0,2,4
2020-04-28,Canada,Newfoundland and Labrador,2,3,2,4,1,1,2,4
2020-04-28,Canada,Northwest Territories,2,3,2,4,0,1,2,4
2020-04-28,Canada,Nova Scotia,3,2,2,4,0,2,2,4
2020-04-28,Canada,Nunavut,3,2,2,4,0,2,2,4
2020-04-28,Canada,Ontario,3,3,2,4,1,1,0,4
2020-04-28,Canada,Prince Edward Island,3,3,2,4,0,1,2,4
2020-04-28,Canada,Quebec,3,3,2,4,0,2,2,4
2020-04-28,Canada,Saskatchewan,3,3,2,4,0,1,2,9
2020-04-28,Canada,Yukon,3,2,2,4,1,0,2,9
2020-04-28,Chile,,3,2,2,3,0,2,2,3
2020-04-28,China,,3,2,2,4,0,1,1,3
2020-04-28,China,Anhui,2,1,1,3,1,0,1,4
2020-04-28,China,Beijing,2,2,2,0,1,2,2,4
2020-04-28,China,Chongqing,2,2,1,3,1,1,1,4
2020-04-28,China,Fujian,1,2,2,3,1,1,1,4
2020-04-28,China,Gansu,1,2,1,3,1,1,1,4
2020-04-28,China,Guangdong,2,2,2,4,1,1,1,4
2020-04-28,China,Guangxi,1,2,1,4,1,0,1,4
2020-04-28,China,Guizhou,2,2,2,0,0,0,1,4
2020-04-28,China,Hainan,2,2,1,0,1,0,1,4
2020-04-28,China,Hebei,2,3,2,2,1,2,0,9
2020-04-28,China,Heilongjiang,2,2,2,4,1,3,2,4
2020-04-28,China,Henan,2,2,2,4,1,1,1,4
2020-04-28,China,Hubei,3,2,2,4,1,1,1,4
2020-04-28,China,Hunan,2,2,2,0,0,0,1,4
2020-04-28,China,Inner Mongolia,2,2,1,0,1,1,1,4
2020-04-28,China,Jiangsu,1,1,1,3,1,1,2,4
2020-04-28,China,Jiangxi,2,2,2,1,0,1,1,4
2020-04-28,China,Jilin,2,2,2,2,2,1,1,4
2020-04-28,China,Liaoning,2,2,1,0,1,0,1,4
2020-04-28,China,Ningxia,2,2,2,4,1,1,1,4
2020-04-28,China,Qinghai,1,2,1,2,1,1,1,4
2020-04-28,China,Shaanxi,1,2,2,3,1,1,1,4
2020-04-28,China,Shandong,2,2,2,1,1,3,1,4
2020-04-28,China,Shanghai,2,2,2,3,1,1,1,4
2020-04-28,China,Shanxi,2,2,1,3,1,1,2,4
2020-04-28,China,Sichuan,2,1,1,0,1,1,1,4
2020-04-28,China,Tianjin,2,2,2,0,1,1,2,4
2020-04-28,China,Tibet,1,2,2,3,0,1,1,4
2020-04-28,China,Xinjiang,1,2,1,1,1,0,1,4
2020-04-28,China,Yunnan,2,2,1,2,1,1,1,4
2020-04-28,China,Zhejiang,1,2,1,1,1,1,1,4
2020-04-28,Colombia,,3,3,2,4,1,2,2,4
2020-04-28,Costa Rica,,3,3,2,2,1,1,2,4
2020-04-28,Czechia,,2,2,2,3,0,1,0,2
2020-04-28,Denmark,,2,2,1,4,1,1,1,4
2020-04-28,Estonia,,3,3,2,4,0,2,2,2
2020-04-28,Finland,,2,2,2,4,0,1,1,4
2020-04-28,France,,3,3,2,4,1,2,2,3
2020-04-28,Germany,,3,2,2,4,0,2,2,4
2020-04-28,Greece,,3,2,2,4,1,2,2,3
2020-04-28,Hungary,,3,2,2,1,1,2,2,4
2020-04-28,Iceland,,2,2,2,3,0,0,0,3
2020-04-28,Ireland,,3,3,2,4,2,2,2,2
2020-04-28,Israel,,3,2,2,4,1,2,2,4
2020-04-28,Italy,,3,3,2,4,2,2,2,3
2020-04-28,Japan,,3,1,1,0,0,1,1,3
2020-04-28,Latvia,,3,2,2,3,1,1,0,4
2020-04-28,Lithuania,,3,2,2,4,1,1,1,4
2020-04-28,Luxembourg,,3,3,2,4,1,1,1,0
2020-04-28,Mexico,,3,3,2,3,1,2,2,3
2020-04-28,Netherlands,,3,2,2,4,1,2,1,3
2020-04-28,New Zealand,,3,2,2,4,1,2,2,4
2020-04-28,Norway,,2,2,2,3,1,0,1,4
2020-04-28,Poland,,3,2,2,4,1,1,2,4
2020-04-28,Portugal,,3,3,2,4,1,2,1,3
2020-04-28,Slovakia,,3,2,2,3,1,1,1,4
2020-04-28,Slovenia,,3,2,2,4,2,1,2,3
2020-04-28,South Korea,,3,2,1,0,0,0,0,3
