Date,Country,Province,School,Workplace,CancelPublicEvents,RestrictionsOnGatherings,PublicTransport,StayAtHome,RestrictionsOnInternal,InternationalTravel
2021-05-20,Australia,,0,1,1,2,1,0,1,4
2021-05-20,Austria,,2,2,2,4,1,0,2,3
2021-05-20,Belgium,,1,2,1,4,0,1,0,3
2021-05-20,Canada,,3,3,2,4,1,2,2,4
2021-05-20,Canada,Alberta,3,2,2,4,0,1,1,4
2021-05-20,Canada,British Columbia,1,2,2,4,0,1,1,4
2021-05-20,Canada,Manitoba,2,3,2,4,0,2,2,4
2021-05-20,Canada,New Brunswick,1,1,1,3,0,1,2,4
2021-05-20,Canada,Newfoundland and Labrador,1,1,1,3,1,1,2,4
2021-05-20,Canada,Northwest Territories,1,2,1,3,1,1,2,4
2021-05-20,Canada,Nova Scotia,3,3,2,4,0,1,2,4
2021-05-20,Canada,Nunavut,3,3,2,4,0,2,2,9
2021-05-20,Canada,Ontario,3,3,2,4,1,2,2,4
2021-05-20,Canada,Prince Edward Island,1,1,1,3,0,1,2,4
2021-05-20,Canada,Quebec,2,2,2,4,0,2,2,4
2021-05-20,Canada,Saskatchewan,2,2,2,4,0,1,1,9
2021-05-20,Canada,Yukon,1,1,1,3,0,1,2,9
2021-05-20,Chile,,2,3,2,3,2,3,2,4
2021-05-20,China,,2,2,2,4,1,3,1,3
2021-05-20,China,Anhui,1,2,2,3,1,3,2,3
2021-05-20,China,Beijing,1,1,1,2,0,1,1,3
2021-05-20,China,Chongqing,1,1,1,1,1,1,1,3
2021-05-20,China,Fujian,1,1,1,9,0,0,1,3
2021-05-20,China,Gansu,1,1,1,0,0,0,1,3
2021-05-20,China,Guangdong,1,1,1,1,1,0,0,3
2021-05-20,China,Guangxi,1,1,1,1,1,0,1,3
2021-05-20,China,Guizhou,1,1,1,0,0,0,1,3
2021-05-20,China,Hainan,1,1,0,0,1,0,1,3
2021-05-20,China,Hebei,1,1,0,0,0,0,1,3
2021-05-20,China,Heilongjiang,1,1,1,1,1,1,1,3
2021-05-20,China,Henan,1,1,0,0,1,1,1,3
2021-05-20,China,Hubei,1,1,1,1,0,0,1,3
2021-05-20,China,Hunan,1,1,1,0,0,0,1,3
2021-05-20,China,Inner Mongolia,1,1,1,0,1,0,1,3
2021-05-20,China,Jiangsu,1,1,1,1,1,1,1,3
2021-05-20,China,Jiangxi,1,1,1,1,0,1,2,3
2021-05-20,China,Jilin,1,1,1,2,0,1,1,3
2021-05-20,China,Liaoning,2,2,2,3,1,0,2,3
2021-05-20,China,Ningxia,1,1,2,0,0,0,1,3
2021-05-20,China,Qinghai,1,1,1,1,1,1,1,3
2021-05-20,China,Shaanxi,1,1,1,1,1,1,2,3
2021-05-20,China,Shandong,1,1,1,1,0,0,1,3
2021-05-20,China,Shanghai,1,1,1,1,1,1,1,3
2021-05-20,China,Shanxi,1,1,1,1,1,1,1,3
2021-05-20,China,Sichuan,1,1,1,1,1,0,2,3
2021-05-20,China,Tianjin,1,1,1,1,1,0,1,3
2021-05-20,China,Tibet,1,1,1,2,0,0,1,3
2021-05-20,China,Xinjiang,1,1,1,1,1,0,1,3
2021-05-20,China,Yunnan,1,2,2,4,1,1,1,3
2021-05-20,China,Zhejiang,1,1,1,1,1,1,1,3
2021-05-20,Colombia,,3,3,2,3,2,2,0,2
2021-05-20,Costa Rica,,1,2,2,3,0,1,2,1
2021-05-20,Czechia,,2,2,2,2,0,0,0,3
2021-05-20,Denmark,,3,2,2,3,0,1,0,3
2021-05-20,Estonia,,1,2,1,3,0,0,0,2
2021-05-20,Finland,,2,2,2,4,0,1,0,3
2021-05-20,France,,1,2,1,4,0,2,0,3
2021-05-20,Germany,,3,2,2,4,1,2,1,3
2021-05-20,Greece,,1,2,1,4,1,1,1,1
2021-05-20,Hungary,,2,1,1,3,0,2,0,2
2021-05-20,Iceland,,1,1,1,2,0,0,0,3
2021-05-20,Ireland,,1,2,2,3,1,1,0,3
2021-05-20,Israel,,1,2,2,3,0,0,0,4
