tDate,Country,Province,School,Workplace,CancelPublicEvents,RestrictionsOnGatherings,PublicTransport,StayAtHome,RestrictionsOnInternal,InternationalTravel
2022-01-04,Australia,,0,0,0,4,1,0,2,3
2022-01-04,Austria,,2,2,2,3,1,2,0,3
2022-01-04,Belgium,,1,3,1,3,0,0,0,3
2022-01-04,Canada,,3,3,2,4,1,2,2,3
2022-01-04,Canada,Alberta,9,9,9,9,9,9,9,9
2022-01-04,Canada,British Columbia,9,9,9,9,9,9,9,9
2022-01-04,Canada,Manitoba,9,9,9,9,9,9,9,9
2022-01-04,Canada,New Brunswick,9,9,9,9,9,9,9,9
2022-01-04,Canada,Newfoundland and Labrador,9,9,9,9,9,9,9,9
2022-01-04,Canada,Northwest Territories,9,9,9,9,9,9,9,9
2022-01-04,Canada,Nova Scotia,9,9,9,9,9,9,9,9
2022-01-04,Canada,Nunavut,9,9,9,9,9,9,9,9
2022-01-04,Canada,Ontario,9,9,9,9,9,9,9,9
2022-01-04,Canada,Prince Edward Island,9,9,9,9,9,9,9,9
2022-01-04,Canada,Quebec,9,9,9,9,9,9,9,9
2022-01-04,Canada,Saskatchewan,9,9,9,9,9,9,9,9
2022-01-04,Canada,Yukon,9,9,9,9,9,9,9,9
2022-01-04,Chile,,1,1,1,2,0,0,2,2
2022-01-04,China,,9,9,9,9,9,9,9,9
2022-01-04,China,Anhui,9,9,9,9,9,9,9,9
2022-01-04,China,Beijing,9,9,9,9,9,9,9,9
2022-01-04,China,Chongqing,9,9,9,9,9,9,9,9
2022-01-04,China,Fujian,9,9,9,9,9,9,9,9
2022-01-04,China,Gansu,9,9,9,9,9,9,9,9
2022-01-04,China,Guangdong,9,9,9,9,9,9,9,9
2022-01-04,China,Guangxi,9,9,9,9,9,9,9,9
2022-01-04,China,Guizhou,9,9,9,9,9,9,9,9
2022-01-04,China,Hainan,9,9,9,9,9,9,9,9
2022-01-04,China,Hebei,9,9,9,9,9,9,9,9
2022-01-04,China,Heilongjiang,9,9,9,9,9,9,9,9
2022-01-04,China,Henan,9,9,9,9,9,9,9,9
2022-01-04,China,Hubei,9,9,9,9,9,9,9,9
2022-01-04,China,Hunan,9,9,9,9,9,9,9,9
2022-01-04,China,Inner Mongolia,9,9,9,9,9,9,9,9
2022-01-04,China,Jiangsu,9,9,9,9,9,9,9,9
2022-01-04,China,Jiangxi,9,9,9,9,9,9,9,9
2022-01-04,China,Jilin,9,9,9,9,9,9,9,9
2022-01-04,China,Liaoning,9,9,9,9,9,9,9,9
2022-01-04,China,Ningxia,9,9,9,9,9,9,9,9
2022-01-04,China,Qinghai,9,9,9,9,9,9,9,9
2022-01-04,China,Shaanxi,9,9,9,9,9,9,9,9
2022-01-04,China,Shandong,9,9,9,9,9,9,9,9
2022-01-04,China,Shanghai,9,9,9,9,9,9,9,9
2022-01-04,China,Shanxi,9,9,9,9,9,9,9,9
2022-01-04,China,Sichuan,9,9,9,9,9,9,9,9
2022-01-04,China,Tianjin,9,9,9,9,9,9,9,9
2022-01-04,China,Tibet,9,9,9,9,9,9,9,9
2022-01-04,China,Xinjiang,9,9,9,9,9,9,9,9
2022-01-04,China,Yunnan,9,9,9,9,9,9,9,9
2022-01-04,China,Zhejiang,9,9,9,9,9,9,9,9
2022-01-04,Colombia,,9,9,9,9,9,9,9,9
2022-01-04,Costa Rica,,9,9,9,9,9,9,9,9
2022-01-04,Czechia,,9,9,9,9,9,9,9,9
2022-01-04,Denmark,,1,1,1,2,0,0,0,2
2022-01-04,Estonia,,9,9,9,9,9,9,9,9
2022-01-04,Finland,,1,1,1,4,0,0,0,2
2022-01-04,France,,1,2,2,3,2,0,2,3
2022-01-04,Germany,,9,9,9,9,9,9,9,9
2022-01-04,Greece,,9,9,9,9,9,9,9,9
2022-01-04,Hungary,,9,9,9,9,9,9,9,9
2022-01-04,Iceland,,1,9,9,9,9,9,9,9
2022-01-04,Ireland,,1,2,2,4,0,0,0,3
2022-01-04,Israel,,2,2,2,3,0,0,0,4
2022-01-04,Italy,,2,3,2,1,2,2,2,3
2022-01-04,Japan,,1,1,1,1,0,1,1,4
2022-01-04,Latvia,,1,1,1,3,0,0,0,1
2022-01-04,Lithuania,,9,9,9,9,9,9,9,9
2022-01-04,Luxembourg,,9,9,9,9,9,9,9,9
2022-01-04,Mexico,,9,9,9,9,9,9,9,9
2022-01-04,Netherlands,,9,9,9,9,9,9,9,9
2022-01-04,New Zealand,,1,1,1,3,0,0,2,4
2022-01-04,Norway,,9,9,9,9,9,9,9,9
2022-01-04,Poland,,2,2,1,0,0,0,0,3
2022-01-04,Portugal,,0,2,2,2,0,0,0,2
2022-01-04,Slovakia,,9,9,9,9,9,9,9,9
2022-01-04,Slovenia,,9,9,9,9,9,9,9,9
2022-01-04,South Korea,,1,2,1,4,0,0,0,3
2022-01-04,Spain,,1,1,1,4,0,0,0,3
2022-01-04,Sweden,,1,1,2,4,0,0,0,3
2022-01-04,Switzerland,,1,2,2,3,0,0,0,1
2022-01-04,Taiwan,,9,9,9,9,9,9,9,9
2022-01-04,Turkey,,9,9,9,9,9,9,9,9
2022-01-04,United Kingdom,,9,9,9,9,9,9,9,9
2022-01-04,United Kingdom,England,9,9,9,9,9,9,9,9
2022-01-04,United Kingdom,Northern Ireland,9,9,9,9,9,9,9,9
2022-01-04,United Kingdom,Scotland,9,9,9,9,9,9,9,9
2022-01-04,United Kingdom,Wales,9,9,9,9,9,9,9,9
2022-01-04,United States,,2,2,1,3,1,1,2,3
2022-01-04,United States,Alabama,9,9,9,9,9,9,9,9
2022-01-04,United States,Alaska,9,9,9,9,9,9,9,9
2022-01-04,United States,Arizona,0,0,0,0,0,0,1,3
2022-01-04,United States,Arkansas,1,0,0,0,0,0,1,3
2022-01-04,United States,California,9,9,9,9,9,9,9,9
2022-01-04,United States,Colorado,9,9,9,9,9,9,9,9
2022-01-04,United States,Connecticut,9,9,9,9,9,9,9,9
2022-01-04,United States,Delaware,9,9,9,9,9,9,9,9
2022-01-04,United States,Florida,9,9,9,9,9,9,9,9
2022-01-04,United States,Georgia,1,0,0,0,0,0,1,3
2022-01-04,United States,Hawaii,1,1,1,3,0,0,1,3
2022-01-04,United States,Idaho,9,9,9,9,9,9,9,9
2022-01-04,United States,Illinois,9,9,9,9,9,9,9,9
2022-01-04,United States,Indiana,9,9,9,9,9,9,9,9
2022-01-04,United States,Iowa,9,9,9,9,9,9,9,9
2022-01-04,United States,Kansas,9,9,9,9,9,9,9,9
2022-01-04,United States,Kentucky,9,9,9,9,9,9,9,9
2022-01-04,United States,Louisiana,1,2,2,2,1,1,1,3
2022-01-04,United States,Maine,1,0,0,0,0,0,1,3
2022-01-04,United States,Maryland,9,9,9,9,9,9,9,9
2022-01-04,United States,Massachusetts,1,0,0,0,1,0,1,3
2022-01-04,United States,Michigan,1,0,0,0,0,0,1,3
2022-01-04,United States,Minnesota,9,9,9,9,9,9,9,9
2022-01-04,United States,Mississippi,9,9,9,9,9,9,9,9
2022-01-04,United States,Missouri,9,9,9,9,9,9,9,9
2022-01-04,United States,Montana,1,0,0,0,0,0,1,3
2022-01-04,United States,Nebraska,9,9,9,9,9,9,9,9
2022-01-04,United States,Nevada,9,9,9,9,9,9,9,9
2022-01-04,United States,New Hampshire,1,1,1,0,0,0,1,3
2022-01-04,United States,New Jersey,9,9,9,9,9,9,9,9
2022-01-04,United States,New Mexico,0,0,0,0,0,0,1,3
2022-01-04,United States,New York,9,9,9,9,9,9,9,9
2022-01-04,United States,North Carolina,9,9,9,9,9,9,9,9
2022-01-04,United States,North Dakota,9,9,9,9,9,9,9,9
2022-01-04,United States,Ohio,0,0,0,0,0,0,1,3
2022-01-04,United States,Oklahoma,9,9,9,9,9,9,9,9
2022-01-04,United States,Oregon,9,9,9,9,9,9,9,9
2022-01-04,United States,Pennsylvania,2,9,9,9,9,9,9,9
2022-01-04,United States,Rhode Island,9,9,9,9,9,9,9,9
2022-01-04,United States,South Carolina,9,9,9,9,9,9,9,9
2022-01-04,United States,South Dakota,9,9,9,9,9,9,9,9
2022-01-04,United States,Tennessee,0,0,0,0,0,0,1,3
2022-01-04,United States,Texas,9,9,9,9,9,9,9,9
2022-01-04,United States,Utah,1,1,0,0,0,0,1,3
2022-01-04,United States,Vermont,9,9,9,9,9,9,9,9
2022-01-04,United States,Virginia,9,9,9,9,9,9,9,9
2022-01-04,United States,Washington,9,9,9,9,9,9,9,9
2022-01-04,United States,Washington DC,9,9,9,9,9,9,9,9
2022-01-04,United States,West Virginia,9,9,9,9,9,9,9,9
2022-01-04,United States,Wisconsin,9,9,9,9,9,9,9,9
2022-01-04,United States,Wyoming,9,9,9,9,9,9,9,9
