Date,Country,Province,School,Workplace,CancelPublicEvents,RestrictionsOnGatherings,PublicTransport,StayAtHome,RestrictionsOnInternal,InternationalTravel
2020-01-08,Australia,,0,0,0,0,0,0,0,0
2020-01-08,Austria,,0,0,0,0,0,0,0,0
2020-01-08,Belgium,,0,0,0,0,0,0,0,0
2020-01-08,Canada,,0,0,0,0,0,0,0,0
2020-01-08,Canada,Alberta,0,0,1,0,0,0,0,0
2020-01-08,Canada,British Columbia,0,0,1,0,0,0,0,0
2020-01-08,Canada,Manitoba,0,0,1,0,0,0,0,0
2020-01-08,Canada,New Brunswick,0,0,1,0,0,0,0,0
2020-01-08,Canada,Newfoundland and Labrador,0,0,1,0,0,0,0,0
2020-01-08,Canada,Northwest Territories,0,0,1,0,0,0,0,0
2020-01-08,Canada,Nova Scotia,0,0,1,0,0,0,0,0
2020-01-08,Canada,Nunavut,0,0,1,0,0,0,0,0
2020-01-08,Canada,Ontario,0,0,1,0,0,0,0,0
2020-01-08,Canada,Prince Edward Island,0,0,1,0,0,0,0,0
2020-01-08,Canada,Quebec,0,0,1,0,0,0,0,0
2020-01-08,Canada,Saskatchewan,0,0,1,0,0,0,0,9
2020-01-08,Canada,Yukon,0,0,1,0,0,0,0,9
2020-01-08,Chile,,0,0,0,0,0,0,0,0
2020-01-08,China,,0,0,0,0,0,0,0,0
2020-01-08,China,Anhui,0,0,0,0,0,0,0,0
2020-01-08,China,Beijing,0,0,0,0,0,0,0,0
2020-01-08,China,Chongqing,0,0,0,0,0,0,0,0
2020-01-08,China,Fujian,0,0,0,0,0,0,0,0
2020-01-08,China,Gansu,0,0,0,0,0,0,0,1
2020-01-08,China,Guangdong,0,0,0,0,0,0,0,0
2020-01-08,China,Guangxi,0,0,0,0,0,0,0,0
2020-01-08,China,Guizhou,0,0,0,0,0,0,0,0
2020-01-08,China,Hainan,0,0,0,0,0,0,0,0
2020-01-08,China,Hebei,0,0,0,0,0,0,0,9
2020-01-08,China,Heilongjiang,0,0,0,0,0,0,0,0
2020-01-08,China,Henan,0,0,0,0,0,0,0,0
2020-01-08,China,Hubei,0,0,0,0,0,0,0,0
2020-01-08,China,Hunan,0,0,0,0,0,0,0,0
2020-01-08,China,Inner Mongolia,0,0,0,0,0,0,0,0
2020-01-08,China,Jiangsu,0,0,0,0,0,0,0,0
2020-01-08,China,Jiangxi,0,0,0,0,0,0,0,0
2020-01-08,China,Jilin,0,0,0,0,0,0,0,0
2020-01-08,China,Liaoning,0,0,0,0,0,0,0,0
2020-01-08,China,Ningxia,0,0,0,0,0,0,0,0
2020-01-08,China,Qinghai,0,0,0,0,0,0,0,0
2020-01-08,China,Shaanxi,0,0,0,0,0,0,0,0
2020-01-08,China,Shandong,0,0,0,0,0,0,0,0
2020-01-08,China,Shanghai,0,0,0,0,0,0,0,0
2020-01-08,China,Shanxi,0,0,0,0,0,0,0,0
2020-01-08,China,Sichuan,0,0,0,0,0,0,0,0
2020-01-08,China,Tianjin,0,0,0,0,0,0,0,0
2020-01-08,China,Tibet,0,0,0,0,0,0,0,0
2020-01-08,China,Xinjiang,0,0,0,0,0,0,0,0
2020-01-08,China,Yunnan,0,0,0,0,0,0,0,0
2020-01-08,China,Zhejiang,0,0,0,0,0,0,0,0
2020-01-08,Colombia,,0,0,0,0,0,0,0,0
2020-01-08,Costa Rica,,0,0,0,0,0,0,0,0
2020-01-08,Czechia,,0,0,0,0,0,0,0,0
2020-01-08,Denmark,,0,0,0,0,0,0,0,0
2020-01-08,Estonia,,0,0,0,0,0,0,0,0
2020-01-08,Finland,,0,0,0,0,0,0,0,0
2020-01-08,France,,0,0,0,0,0,0,0,0
2020-01-08,Germany,,0,0,0,0,0,0,0,0
2020-01-08,Greece,,0,0,0,0,0,0,0,0
2020-01-08,Hungary,,0,0,0,0,0,0,0,0
2020-01-08,Iceland,,0,0,0,0,0,0,0,0
2020-01-08,Ireland,,0,0,0,0,0,0,0,0
2020-01-08,Israel,,0,0,0,0,0,0,0,0
2020-01-08,Italy,,0,0,0,0,0,0,0,0
2020-01-08,Japan,,0,0,0,0,0,0,0,1
2020-01-08,Latvia,,0,0,0,0,0,0,0,0
2020-01-08,Lithuania,,0,0,0,0,0,0,0,0
2020-01-08,Luxembourg,,0,0,0,0,0,0,0,0
2020-01-08,Mexico,,0,0,0,0,0,0,0,0
2020-01-08,Netherlands,,0,0,0,0,0,0,0,0
2020-01-08,New Zealand,,0,0,0,0,0,0,0,0
2020-01-08,Norway,,0,0,0,0,0,0,0,0
2020-01-08,Poland,,0,0,0,0,0,0,0,0
2020-01-08,Portugal,,0,0,0,0,0,0,0,0
2020-01-08,Slovakia,,0,0,0,0,0,0,0,0
2020-01-08,Slovenia,,0,0,0,0,0,0,0,0
2020-01-08,South Korea,,0,0,0,0,0,0,0,0
2020-01-08,Spain,,0,0,0,0,0,0,0,0
2020-01-08,Sweden,,0,0,0,0,0,0,0,0
2020-01-08,Switzerland,,0,0,0,0,0,0,0,0
2020-01-08,Taiwan,,0,0,0,0,0,0,0,1
2020-01-08,Turkey,,0,0,0,0,0,0,0,0
2020-01-08,United Kingdom,,0,0,0,0,0,0,0,0
2020-01-08,United Kingdom,England,0,0,0,0,0,0,0,0
2020-01-08,United Kingdom,Northern Ireland,0,0,0,0,0,0,0,0
2020-01-08,United Kingdom,Scotland,0,0,0,0,0,0,0,0
2020-01-08,United Kingdom,Wales,0,0,0,0,0,0,0,0
2020-01-08,United States,,0,0,0,0,0,0,0,0
2020-01-08,United States,Alabama,0,0,0,0,0,0,0,0
2020-01-08,United States,Alaska,0,0,0,0,0,0,0,0
2020-01-08,United States,Arizona,0,0,0,0,0,0,0,0
2020-01-08,United States,Arkansas,0,0,0,0,0,0,0,0
2020-01-08,United States,California,0,0,0,0,0,0,0,0
2020-01-08,United States,Colorado,0,0,0,0,0,0,0,0
2020-01-08,United States,Connecticut,0,0,0,0,0,0,0,0
2020-01-08,United States,Delaware,0,0,0,0,0,0,0,0
2020-01-08,United States,Florida,0,0,0,0,0,0,0,0
2020-01-08,United States,Georgia,0,0,0,0,0,0,0,0
2020-01-08,United States,Hawaii,0,0,0,0,0,0,0,0
2020-01-08,United States,Idaho,0,0,0,0,0,0,0,0
2020-01-08,United States,Illinois,0,0,0,0,0,0,0,0
2020-01-08,United States,Indiana,0,0,0,0,0,0,0,0
2020-01-08,United States,Iowa,0,0,0,0,0,0,0,0
2020-01-08,United States,Kansas,0,0,0,0,0,0,0,0
2020-01-08,United States,Kentucky,0,0,0,0,0,0,0,0
2020-01-08,United States,Louisiana,0,0,0,0,0,0,0,0
2020-01-08,United States,Maine,0,0,0,0,0,0,0,0
2020-01-08,United States,Maryland,0,0,0,0,0,0,0,0
2020-01-08,United States,Massachusetts,0,0,0,0,0,0,0,0
2020-01-08,United States,Michigan,0,0,0,0,0,0,0,0
2020-01-08,United States,Minnesota,0,0,0,0,0,0,0,0
2020-01-08,United States,Mississippi,0,0,0,0,0,0,0,0
2020-01-08,United States,Missouri,0,0,0,0,0,0,0,0
2020-01-08,United States,Montana,0,0,0,0,0,0,0,0
2020-01-08,United States,Nebraska,0,0,0,0,0,0,0,0
2020-01-08,United States,Nevada,0,0,0,0,0,0,0,0
2020-01-08,United States,New Hampshire,0,0,0,0,0,0,0,0
2020-01-08,United States,New Jersey,0,0,0,0,0,0,0,0
2020-01-08,United States,New Mexico,0,0,0,0,0,0,0,0
2020-01-08,United States,New York,0,0,0,0,0,0,0,0
2020-01-08,United States,North Carolina,0,0,0,0,0,0,0,0
2020-01-08,United States,North Dakota,0,0,0,0,0,0,0,0
2020-01-08,United States,Ohio,0,0,0,0,0,0,0,0
2020-01-08,United States,Oklahoma,0,0,0,0,0,0,0,0
2020-01-08,United States,Oregon,0,0,0,0,0,0,0,0
2020-01-08,United States,Pennsylvania,0,0,0,0,0,0,0,0
2020-01-08,United States,Rhode Island,0,0,0,0,0,0,0,0
2020-01-08,United States,South Carolina,0,0,0,0,0,0,0,0
2020-01-08,United States,South Dakota,0,0,0,0,0,0,0,0
2020-01-08,United States,Tennessee,0,0,0,0,0,0,0,0
2020-01-08,United States,Texas,0,0,0,0,0,0,0,0
2020-01-08,United States,Utah,0,0,0,0,0,0,0,0
2020-01-08,United States,Vermont,0,0,0,0,0,0,0,0
2020-01-08,United States,Virginia,0,0,0,0,0,0,0,0
2020-01-08,United States,Washington,0,0,0,0,0,0,0,0
2020-01-08,United States,Washington DC,0,0,0,0,0,0,0,0
2020-01-08,United States,West Virginia,0,0,0,0,0,0,0,0
2020-01-08,United States,Wisconsin,0,0,0,0,0,0,0,0
2020-01-08,United States,Wyoming,0,0,0,0,0,0,0,0
