tDate,Country,Province,School,Workplace,CancelPublicEvents,RestrictionsOnGatherings,PublicTransport,StayAtHome,RestrictionsOnInternal,InternationalTravel
2021-03-29,Australia,,3,3,2,4,1,2,2,4
2021-03-29,Austria,,2,2,2,4,1,2,2,3
2021-03-29,Belgium,,3,2,2,4,0,2,0,4
2021-03-29,Canada,,3,2,2,4,1,2,2,4
2021-03-29,Canada,Alberta,1,2,2,4,0,0,1,4
2021-03-29,Canada,British Columbia,1,2,2,4,0,0,1,4
2021-03-29,Canada,Manitoba,2,3,2,3,0,2,2,4
2021-03-29,Canada,New Brunswick,2,2,2,4,0,1,2,4
2021-03-29,Canada,Newfoundland and Labrador,2,1,1,3,1,1,2,4
2021-03-29,Canada,Northwest Territories,1,2,1,3,1,0,2,4
2021-03-29,Canada,Nova Scotia,2,0,1,3,0,0,2,4
2021-03-29,Canada,Nunavut,2,2,1,4,0,1,2,9
2021-03-29,Canada,Ontario,2,3,2,4,1,1,1,4
2021-03-29,Canada,Prince Edward Island,1,1,1,3,0,1,2,4
2021-03-29,Canada,Quebec,1,2,2,4,0,2,1,4
2021-03-29,Canada,Saskatchewan,3,2,2,4,0,1,1,9
2021-03-29,Canada,Yukon,1,1,1,3,0,0,2,9
2021-03-29,Chile,,3,3,2,4,1,3,2,3
2021-03-29,China,,1,1,1,1,1,1,1,3
2021-03-29,China,Anhui,1,1,1,1,1,0,1,3
2021-03-29,China,Beijing,1,1,1,2,0,1,1,3
2021-03-29,China,Chongqing,1,1,1,2,1,1,1,3
2021-03-29,China,Fujian,1,1,2,4,1,1,1,3
2021-03-29,China,Gansu,1,1,1,1,1,1,1,3
2021-03-29,China,Guangdong,1,1,1,1,1,1,1,3
2021-03-29,China,Guangxi,1,1,1,3,1,0,1,3
2021-03-29,China,Guizhou,1,1,1,0,0,0,1,3
2021-03-29,China,Hainan,1,1,0,0,1,0,1,3
2021-03-29,China,Hebei,1,1,0,0,0,0,0,3
2021-03-29,China,Heilongjiang,1,2,2,4,1,2,2,3
2021-03-29,China,Henan,1,1,2,3,1,1,1,3
2021-03-29,China,Hubei,1,1,1,3,1,1,1,3
2021-03-29,China,Hunan,1,1,1,0,0,0,1,3
2021-03-29,China,Inner Mongolia,1,1,1,0,1,0,1,3
2021-03-29,China,Jiangsu,1,1,1,1,1,1,1,3
2021-03-29,China,Jiangxi,1,1,1,1,0,1,1,3
2021-03-29,China,Jilin,1,1,1,2,1,1,1,3
2021-03-29,China,Liaoning,1,1,1,0,0,0,0,3
