tDate,Country,Province,School,Workplace,CancelPublicEvents,RestrictionsOnGatherings,PublicTransport,StayAtHome,RestrictionsOnInternal,InternationalTravel
2020-08-22,Australia,,3,3,2,4,1,2,2,4
2020-08-22,Austria,,1,1,1,2,0,0,0,3
2020-08-22,Belgium,,1,2,2,4,0,2,0,3
2020-08-22,Canada,,3,2,2,4,0,1,2,4
2020-08-22,Canada,Alberta,1,2,1,2,1,0,1,4
2020-08-22,Canada,British Columbia,3,1,2,3,0,0,2,4
2020-08-22,Canada,Manitoba,2,1,2,3,0,1,1,4
2020-08-22,Canada,New Brunswick,2,1,2,3,1,0,2,4
2020-08-22,Canada,Newfoundland and Labrador,2,1,2,3,0,1,2,4
2020-08-22,Canada,Northwest Territories,2,2,2,3,0,0,2,4
2020-08-22,Canada,Nova Scotia,3,0,1,3,0,0,2,4
2020-08-22,Canada,Nunavut,2,2,1,3,0,1,2,4
2020-08-22,Canada,Ontario,3,2,1,3,1,0,0,4
2020-08-22,Canada,Prince Edward Island,2,1,1,3,0,1,2,4
2020-08-22,Canada,Quebec,3,2,2,3,0,0,0,4
2020-08-22,Canada,Saskatchewan,3,2,1,3,0,1,0,9
2020-08-22,Canada,Yukon,1,1,1,3,1,0,2,9
2020-08-22,Chile,,3,3,2,3,2,3,2,4
2020-08-22,China,,2,3,2,4,2,3,2,3
2020-08-22,China,Anhui,1,1,1,2,1,0,1,4
2020-08-22,China,Beijing,2,1,1,0,1,1,1,4
2020-08-22,China,Chongqing,1,1,1,3,1,1,1,4
2020-08-22,China,Fujian,1,1,1,3,1,1,1,4
2020-08-22,China,Gansu,1,1,1,0,1,1,1,4
2020-08-22,China,Guangdong,1,1,1,4,1,1,1,4
2020-08-22,China,Guangxi,1,1,1,0,1,0,1,4
2020-08-22,China,Guizhou,1,1,1,0,0,0,1,4
2020-08-22,China,Hainan,1,0,0,0,1,0,1,4
2020-08-22,China,Hebei,2,1,1,0,1,0,0,9
2020-08-22,China,Heilongjiang,2,2,1,3,1,1,1,4
2020-08-22,China,Henan,1,1,2,3,1,1,1,4
2020-08-22,China,Hubei,1,1,1,3,1,1,1,4
2020-08-22,China,Hunan,1,1,1,0,0,0,1,4
2020-08-22,China,Inner Mongolia,1,1,1,0,1,1,1,4
2020-08-22,China,Jiangsu,1,1,1,1,1,1,1,4
