Date,Country,Province,School,Workplace,CancelPublicEvents,RestrictionsOnGatherings,PublicTransport,StayAtHome,RestrictionsOnInternal,InternationalTravel
2021-02-09,Australia,,1,2,1,3,1,0,2,4
2021-02-09,Austria,,3,2,2,4,1,2,1,3
2021-02-09,Belgium,,1,2,2,4,0,2,0,4
2021-02-09,Canada,,3,3,2,4,1,2,2,4
2021-02-09,Canada,Alberta,1,2,2,4,0,0,1,4
2021-02-09,Canada,British Columbia,1,1,2,4,0,1,1,4
2021-02-09,Canada,Manitoba,2,3,2,4,0,2,2,4
2021-02-09,Canada,New Brunswick,2,2,2,4,1,1,2,4
2021-02-09,Canada,Newfoundland and Labrador,1,1,2,3,0,1,2,4
2021-02-09,Canada,Northwest Territories,1,2,2,3,1,0,2,4
2021-02-09,Canada,Nova Scotia,1,0,1,3,0,0,2,4
2021-02-09,Canada,Nunavut,3,3,2,4,0,2,2,9
2021-02-09,Canada,Ontario,3,3,2,4,1,2,1,4
2021-02-09,Canada,Prince Edward Island,1,1,1,3,0,1,2,4
2021-02-09,Canada,Quebec,1,2,2,4,0,2,1,4
2021-02-09,Canada,Saskatchewan,2,2,2,4,0,1,1,9
2021-02-09,Canada,Yukon,1,1,1,3,0,0,2,9
2021-02-09,Chile,,3,3,2,4,1,3,2,3
2021-02-09,China,,3,2,2,4,2,3,2,3
2021-02-09,China,Anhui,1,1,2,4,1,0,1,3
2021-02-09,China,Beijing,1,2,2,2,1,1,1,3
2021-02-09,China,Chongqing,1,1,1,2,1,1,1,3
2021-02-09,China,Fujian,2,1,2,4,1,1,1,3
2021-02-09,China,Gansu,1,1,1,1,1,1,1,3
2021-02-09,China,Guangdong,1,1,1,1,1,1,1,3
2021-02-09,China,Guangxi,1,1,1,3,1,0,1,3
2021-02-09,China,Guizhou,1,1,2,4,0,0,1,3
2021-02-09,China,Hainan,1,1,1,1,1,0,1,3
2021-02-09,China,Hebei,3,3,2,0,1,3,2,3
2021-02-09,China,Heilongjiang,2,3,2,4,2,3,2,3
2021-02-09,China,Henan,1,1,2,3,1,1,1,3
2021-02-09,China,Hubei,1,1,2,3,1,1,1,3
2021-02-09,China,Hunan,1,1,1,0,0,0,1,3
2021-02-09,China,Inner Mongolia,1,1,2,4,1,0,1,3
2021-02-09,China,Jiangsu,1,1,1,1,1,1,2,3
2021-02-09,China,Jiangxi,1,1,1,4,0,1,1,3
2021-02-09,China,Jilin,1,3,2,4,2,3,2,3
2021-02-09,China,Liaoning,1,2,1,4,0,0,0,3
2021-02-09,China,Ningxia,1,1,2,3,1,1,1,3
2021-02-09,China,Qinghai,1,1,1,4,1,1,1,3
2021-02-09,China,Shaanxi,2,1,1,4,1,1,1,3
2021-02-09,China,Shandong,1,2,2,4,0,0,1,3
2021-02-09,China,Shanghai,3,2,1,3,1,2,2,3
2021-02-09,China,Shanxi,2,1,1,3,1,1,1,3
2021-02-09,China,Sichuan,1,1,2,4,1,0,2,3
2021-02-09,China,Tianjin,1,1,1,0,0,0,1,3
2021-02-09,China,Tibet,1,1,1,4,0,0,1,3
2021-02-09,China,Xinjiang,1,1,1,1,1,0,1,3
2021-02-09,China,Yunnan,1,2,1,4,1,1,2,3
2021-02-09,China,Zhejiang,1,1,2,4,1,1,1,3
2021-02-09,Colombia,,2,3,2,4,2,3,2,4
2021-02-09,Costa Rica,,1,2,2,3,0,1,2,1
2021-02-09,Czechia,,3,2,2,4,1,2,2,3
2021-02-09,Denmark,,2,3,2,4,0,1,0,4
2021-02-09,Estonia,,1,2,1,2,0,0,0,3
2021-02-09,Finland,,2,2,2,4,0,1,0,3
2021-02-09,France,,1,2,2,4,0,2,0,3
2021-02-09,Germany,,3,3,2,4,1,2,2,3
2021-02-09,Greece,,3,2,2,4,1,2,2,3
2021-02-09,Hungary,,2,2,2,4,1,2,0,4
2021-02-09,Iceland,,1,1,1,3,0,0,0,3
2021-02-09,Ireland,,3,3,2,4,1,2,2,3
2021-02-09,Israel,,2,2,2,4,1,0,0,4
2021-02-09,Italy,,2,2,2,4,1,2,2,3
2021-02-09,Japan,,1,1,1,1,1,1,1,4
2021-02-09,Latvia,,2,2,2,4,0,0,0,2
2021-02-09,Lithuania,,2,2,2,4,0,2,2,2
2021-02-09,Luxembourg,,2,2,1,3,0,2,0,3
2021-02-09,Mexico,,3,3,2,3,1,2,2,1
2021-02-09,Netherlands,,2,3,2,4,1,2,1,3
2021-02-09,New Zealand,,0,0,0,0,0,0,0,4
2021-02-09,Norway,,2,3,2,4,1,1,1,3
2021-02-09,Poland,,2,2,2,4,1,1,1,3
2021-02-09,Portugal,,3,3,2,4,1,2,0,3
2021-02-09,Slovakia,,3,2,2,4,0,2,2,2
2021-02-09,Slovenia,,2,2,2,4,0,2,2,2
2021-02-09,South Korea,,3,1,2,4,0,1,1,3
2021-02-09,Spain,,1,2,2,4,0,2,2,3
2021-02-09,Sweden,,2,2,2,4,1,1,1,3
2021-02-09,Switzerland,,2,2,2,4,0,1,0,3
2021-02-09,Taiwan,,0,0,1,0,0,0,0,3
2021-02-09,Turkey,,2,2,2,3,1,2,1,3
2021-02-09,United Kingdom,,3,3,2,4,1,2,2,3
2021-02-09,United Kingdom,England,3,3,2,4,1,2,2,3
2021-02-09,United Kingdom,Northern Ireland,3,3,2,4,1,2,1,3
2021-02-09,United Kingdom,Scotland,3,3,2,4,1,2,2,3
2021-02-09,United Kingdom,Wales,3,3,2,4,1,2,2,3
2021-02-09,United States,,2,2,2,4,1,2,2,3
2021-02-09,United States,Alabama,2,1,1,0,1,1,1,3
2021-02-09,United States,Alaska,2,1,2,4,0,1,2,3
2021-02-09,United States,Arizona,2,2,2,3,0,1,1,3
2021-02-09,United States,Arkansas,2,2,1,4,1,1,1,3
2021-02-09,United States,California,3,2,2,4,0,1,2,3
2021-02-09,United States,Colorado,2,1,1,4,1,1,1,3
2021-02-09,United States,Connecticut,2,2,1,4,1,1,2,3
2021-02-09,United States,Delaware,2,1,1,4,0,1,1,3
2021-02-09,United States,Florida,1,1,1,4,0,2,1,3
2021-02-09,United States,Georgia,2,1,1,3,0,2,1,3
2021-02-09,United States,Hawaii,2,2,2,4,1,2,2,3
2021-02-09,United States,Idaho,1,1,1,4,0,1,1,3
2021-02-09,United States,Illinois,2,1,1,3,0,1,2,3
2021-02-09,United States,Indiana,2,1,1,4,0,1,2,3
2021-02-09,United States,Iowa,1,1,1,0,0,1,1,3
2021-02-09,United States,Kansas,2,1,2,4,1,1,1,3
2021-02-09,United States,Kentucky,2,1,1,4,2,1,1,3
2021-02-09,United States,Louisiana,2,2,1,4,1,1,1,3
2021-02-09,United States,Maine,1,1,1,3,0,1,2,3
2021-02-09,United States,Maryland,2,1,1,4,0,1,2,3
2021-02-09,United States,Massachusetts,2,2,2,4,1,1,2,3
2021-02-09,United States,Michigan,2,2,1,4,1,1,1,3
2021-02-09,United States,Minnesota,2,1,1,4,1,1,1,3
2021-02-09,United States,Mississippi,2,1,1,4,0,1,1,3
2021-02-09,United States,Missouri,1,1,2,4,0,2,1,3
2021-02-09,United States,Montana,1,1,1,3,0,2,1,3
2021-02-09,United States,Nebraska,1,1,1,0,1,1,1,3
2021-02-09,United States,Nevada,2,1,1,4,0,1,1,3
2021-02-09,United States,New Hampshire,2,1,1,0,0,1,2,3
2021-02-09,United States,New Jersey,2,1,1,4,0,1,1,3
2021-02-09,United States,New Mexico,2,2,2,4,2,1,1,3
2021-02-09,United States,New York,2,2,2,4,1,1,2,3
2021-02-09,United States,North Carolina,2,2,1,4,1,2,2,3
2021-02-09,United States,North Dakota,1,1,1,0,0,1,1,3
2021-02-09,United States,Ohio,2,1,1,4,0,2,1,3
2021-02-09,United States,Oklahoma,2,1,1,0,1,1,1,3
2021-02-09,United States,Oregon,2,2,2,4,0,1,1,3
2021-02-09,United States,Pennsylvania,2,1,1,2,0,1,2,3
2021-02-09,United States,Rhode Island,1,2,1,3,0,1,2,3
2021-02-09,United States,South Carolina,2,1,1,2,0,1,1,3
2021-02-09,United States,South Dakota,1,1,1,0,0,1,1,3
2021-02-09,United States,Tennessee,2,2,1,4,1,1,1,3
2021-02-09,United States,Texas,2,2,1,4,0,1,1,3
2021-02-09,United States,Utah,1,1,1,0,0,1,1,3
2021-02-09,United States,Vermont,2,2,2,4,0,1,2,3
2021-02-09,United States,Virginia,2,1,2,4,0,2,1,3
2021-02-09,United States,Washington,2,2,2,4,1,1,1,3
2021-02-09,United States,Washington DC,1,1,2,4,0,1,2,3
2021-02-09,United States,West Virginia,2,1,2,3,0,1,1,3
2021-02-09,United States,Wisconsin,2,1,1,4,1,1,1,3
2021-02-09,United States,Wyoming,1,1,1,4,2,1,1,3
