 tDate, Area, Confirmeds,Deaths 
2020-04-25,강원,0,0
2020-04-25,경기,2,0
2020-04-25,경남,0,0
2020-04-25,대전,0,0
2020-04-25,부산,0,0
2020-04-25,강원,0,0
2020-04-25,경기,2,0
2020-04-25,경남,0,0
2020-04-25,경북,0,0
2020-04-25,광주,0,0
2020-04-25,대구,3,0
2020-04-25,대전,0,0
2020-04-25,부산,0,0
2020-04-25,서울,1,0
2020-04-25,세종,0,0
2020-04-25,울산,0,0
2020-04-25,인천,0,0
2020-04-25,전남,0,0
2020-04-25,전북,0,0
2020-04-25,제주,0,0
2020-04-25,충남,0,0
2020-04-25,충북,0,0
2020-04-25,경북,0,0
2020-04-25,광주,0,0
2020-04-25,대구,3,0
2020-04-25,서울,1,0
2020-04-25,세종,0,0
2020-04-25,울산,0,0
2020-04-25,인천,0,0
2020-04-25,전남,0,0
2020-04-25,전북,0,0
2020-04-25,제주,0,0
2020-04-25,충남,0,0
2020-04-25,충북,0,0
