 tDate, Country, Province, SchoolFlag, WorkplaceFlag, CancelPublicEventsFlag, RestrictionsOnGatheringsFlag, PublicTransportFlag, StayAtHomeFlag, RestrictionsOnInternalFlag, PublicInformationCampaignsFlag 
2020-08-07,Afghanistan,,1,0,1,1,0,0,0,1
2020-08-07,Albania,,1,1,1,1,,1,,1
2020-08-07,Algeria,,1,1,1,1,,0,1,1
2020-08-07,Andorra,,1,1,1,1,1,,,1
2020-08-07,Angola,,1,0,1,0,1,0,0,1
2020-08-07,Argentina,,0,0,1,1,0,0,1,1
2020-08-07,Aruba,,,1,1,1,,1,1,1
2020-08-07,Australia,,0,0,0,0,0,0,0,1
2020-08-07,Austria,,1,1,1,1,,,,1
2020-08-07,Azerbaijan,,1,1,1,1,0,1,1,1
2020-08-07,Bahamas,,1,0,0,0,0,1,1,1
2020-08-07,Bahrain,,1,1,1,1,,1,1,1
2020-08-07,Bangladesh,,1,0,1,0,1,0,0,1
2020-08-07,Barbados,,1,1,1,,1,1,1,1
2020-08-07,Belarus,,,,1,1,,1,,1
2020-08-07,Belgium,,1,1,1,1,,0,0,1
2020-08-07,Belize,,1,0,1,0,,1,0,1
2020-08-07,Benin,,1,1,1,1,,,,1
2020-08-07,Bermuda,,1,1,1,1,,,1,1
2020-08-07,Bhutan,,1,1,1,1,,1,1,1
2020-08-07,Bolivia,,1,1,1,1,0,1,1,1
2020-08-07,Bosnia and Herzegovina,,1,1,1,1,,,1,1
2020-08-07,Botswana,,0,1,1,0,,0,0,1
2020-08-07,Brazil,,0,0,0,0,0,0,0,1
2020-08-07,Brazil,Acre,1,1,0,0,1,1,1,1
2020-08-07,Brazil,Alagoas,1,1,1,0,1,1,1,1
2020-08-07,Brazil,Amapa,1,1,1,1,1,1,0,1
2020-08-07,Brazil,Amazonas,0,0,1,0,,0,0,1
2020-08-07,Brazil,Bahia,1,0,1,1,1,0,1,1
2020-08-07,Brazil,Ceara,1,1,1,0,0,0,1,1
2020-08-07,Brazil,Distrito Federal,,,,,,,,
2020-08-07,Brazil,Espirito Santo,1,1,1,1,0,0,0,1
2020-08-07,Brazil,Goias,1,0,1,1,1,1,1,1
2020-08-07,Brazil,Maranhao,1,0,1,1,0,1,1,1
2020-08-07,Brazil,Mato Grosso,0,0,0,0,0,0,0,1
2020-08-07,Brazil,Mato Grosso do Sul,1,0,1,0,0,1,1,1
2020-08-07,Brazil,Minas Gerais,1,0,1,1,1,1,1,1
2020-08-07,Brazil,Para,1,0,1,1,0,1,1,1
2020-08-07,Brazil,Paraiba,1,0,0,0,1,1,1,1
2020-08-07,Brazil,Parana,1,1,1,1,1,1,1,1
2020-08-07,Brazil,Pernambuco,1,0,1,1,,1,1,1
2020-08-07,Brazil,Piaui,1,1,1,0,0,1,1,1
2020-08-07,Brazil,Rio de Janeiro,1,1,1,0,0,,0,1
2020-08-07,Brazil,Rio Grande do Norte,1,1,1,1,1,0,1,1
2020-08-07,Brazil,Rio Grande do Sul,1,0,1,1,1,0,1,1
2020-08-07,Brazil,Rondonia,1,0,1,1,1,0,1,1
2020-08-07,Brazil,Roraima,1,1,1,1,1,0,0,1
2020-08-07,Brazil,Santa Catarina,0,1,0,1,0,1,1,1
2020-08-07,Brazil,Sao Paulo,1,0,0,0,0,0,1,1
2020-08-07,Brazil,Sergipe,1,0,1,1,1,1,1,1
2020-08-07,Brazil,Tocantins,1,0,1,1,1,1,1,1
2020-08-07,Brunei,,1,,1,1,,,,1
2020-08-07,Bulgaria,,1,1,0,1,,,,1
2020-08-07,Burkina Faso,,,,1,1,,1,1,1
2020-08-07,Burundi,,,,,,,,,1
2020-08-07,Cambodia,,1,1,,1,,1,,1
2020-08-07,Cameroon,,1,,1,1,1,,1,1
2020-08-07,Canada,,0,0,0,0,,1,0,1
2020-08-07,Canada,Alberta,1,1,1,1,0,,1,1
2020-08-07,Canada,British Columbia,1,1,1,1,,,0,1
2020-08-07,Canada,Manitoba,1,1,1,1,,1,1,1
2020-08-07,Canada,New Brunswick,1,1,1,1,1,,1,1
2020-08-07,Canada,Newfoundland and Labrador,1,1,0,1,,1,1,1
2020-08-07,Canada,Northwest Territories,1,1,1,1,,,1,1
2020-08-07,Canada,Nova Scotia,1,,1,1,,,1,1
2020-08-07,Canada,Nunavut,1,1,1,1,,1,0,1
2020-08-07,Canada,Ontario,1,0,0,0,1,,,1
2020-08-07,Canada,Prince Edward Island,1,1,1,1,,1,1,1
2020-08-07,Canada,Quebec,0,1,1,1,,,,1
2020-08-07,Canada,Saskatchewan,1,1,1,1,,1,,1
2020-08-07,Canada,Yukon,1,1,1,1,1,,0,1
2020-08-07,Cape Verde,,1,1,1,0,,1,,1
2020-08-07,Central African Republic,,1,1,1,1,,1,0,0
2020-08-07,Chad,,1,1,1,1,,0,0,1
2020-08-07,Chile,,0,0,1,0,0,0,0,1
2020-08-07,China,,0,0,0,0,0,0,0,1
2020-08-07,China,Anhui,1,1,1,1,1,,1,1
2020-08-07,China,Beijing,1,1,1,,1,0,1,1
2020-08-07,China,Chongqing,1,1,1,1,1,1,1,1
2020-08-07,China,Fujian,1,1,1,1,1,1,1,1
2020-08-07,China,Gansu,1,1,1,,1,1,1,1
2020-08-07,China,Guangdong,1,1,1,0,1,1,1,1
2020-08-07,China,Guangxi,1,1,1,,1,,1,1
2020-08-07,China,Guizhou,1,1,1,,,,1,1
2020-08-07,China,Hainan,1,,,,1,,1,1
2020-08-07,China,Hebei,1,1,1,0,0,,,1
2020-08-07,China,Heilongjiang,1,0,1,1,1,1,1,1
2020-08-07,China,Henan,1,1,1,1,1,1,1,1
2020-08-07,China,Hubei,1,1,1,1,1,1,1,1
2020-08-07,China,Hunan,1,1,1,,,,1,1
2020-08-07,China,Inner Mongolia,1,1,1,,1,1,1,1
2020-08-07,China,Jiangsu,1,1,1,1,1,1,1,1
2020-08-07,China,Jiangxi,1,1,0,1,,1,1,1
2020-08-07,China,Jilin,1,1,1,1,1,1,1,1
2020-08-07,China,Liaoning,1,0,1,,,,1,1
2020-08-07,China,Ningxia,1,,1,1,1,1,1,1
2020-08-07,China,Qinghai,1,1,1,1,1,1,1,1
2020-08-07,China,Shaanxi,1,1,1,1,1,1,1,1
2020-08-07,China,Shandong,1,,0,1,,,,1
2020-08-07,China,Shanghai,1,1,1,1,1,1,1,1
2020-08-07,China,Shanxi,1,1,1,1,1,1,1,1
2020-08-07,China,Sichuan,1,1,1,,1,1,1,1
2020-08-07,China,Tianjin,1,1,1,,1,1,1,1
2020-08-07,China,Tibet,1,1,1,1,,1,1,1
2020-08-07,China,Xinjiang,1,0,0,0,0,0,0,1
2020-08-07,China,Yunnan,1,1,1,1,1,1,1,1
2020-08-07,China,Zhejiang,1,1,1,1,1,1,1,1
2020-08-07,Colombia,,1,0,1,1,1,0,1,1
2020-08-07,Comoros,,,,,,,,,
2020-08-07,Congo,,1,1,1,1,,1,,1
2020-08-07,Costa Rica,,1,1,1,1,,1,1,1
2020-08-07,Cote d`Ivoire,,0,,1,0,,,,1
2020-08-07,Croatia,,1,1,,,,1,,1
2020-08-07,Cuba,,1,0,1,1,,,1,1
2020-08-07,Cyprus,,1,,1,1,1,1,,1
2020-08-07,Czechia,,1,0,1,1,,,0,1
2020-08-07,Democratic Republic of Congo,,1,0,1,,0,1,0,1
2020-08-07,Denmark,,1,1,1,1,1,1,,1
2020-08-07,Djibouti,,1,1,1,1,,,,1
2020-08-07,Dominica,,1,,1,1,,,,1
2020-08-07,Dominican Republic,,1,1,1,1,1,1,1,1
2020-08-07,Ecuador,,1,0,1,0,1,0,0,1
2020-08-07,Egypt,,1,1,1,1,1,1,1,1
2020-08-07,El Salvador,,1,1,1,1,1,1,1,1
2020-08-07,Eritrea,,1,1,1,1,1,1,1,1
2020-08-07,Estonia,,1,1,1,1,,,,1
2020-08-07,Eswatini,,1,1,1,1,1,1,1,1
2020-08-07,Ethiopia,,1,1,1,1,0,1,0,1
2020-08-07,Faeroe Islands,,,1,1,1,,,,1
2020-08-07,Fiji,,1,1,1,1,,1,,1
2020-08-07,Finland,,1,1,1,1,,,,1
2020-08-07,France,,1,1,1,1,,,0,1
2020-08-07,Gabon,,1,1,1,1,1,1,0,1
2020-08-07,Gambia,,1,1,1,1,1,1,,1
2020-08-07,Georgia,,0,1,1,1,,0,0,1
2020-08-07,Germany,,0,0,1,0,,,0,1
2020-08-07,Ghana,,1,1,1,1,,,,1
2020-08-07,Greece,,1,1,,1,1,1,1,1
2020-08-07,Greenland,,1,,1,1,,,,1
2020-08-07,Guam,,1,1,1,1,1,1,,1
2020-08-07,Guatemala,,1,1,1,1,1,1,1,1
2020-08-07,Guinea,,0,1,1,0,0,0,0,1
2020-08-07,Guyana,,1,,1,1,1,1,1,1
2020-08-07,Haiti,,1,,,,,1,,1
2020-08-07,Honduras,,1,1,1,1,1,1,1,1
2020-08-07,Hong Kong,,1,1,1,1,,1,,1
2020-08-07,Hungary,,0,1,1,1,1,1,1,1
2020-08-07,Iceland,,1,1,1,1,,,,1
2020-08-07,India,,1,0,1,0,0,0,0,1
2020-08-07,Indonesia,,0,0,0,0,,0,1,1
2020-08-07,Iran,,0,0,1,1,1,1,0,1
2020-08-07,Iraq,,1,1,1,1,1,1,1,1
2020-08-07,Ireland,,1,1,,1,1,,,1
2020-08-07,Israel,,1,1,,1,1,,,1
2020-08-07,Italy,,1,1,1,1,,,,1
2020-08-07,Jamaica,,1,,1,1,1,1,1,1
2020-08-07,Japan,,1,0,0,,,0,0,1
2020-08-07,Jordan,,1,,1,1,,1,,1
2020-08-07,Kazakhstan,,1,1,1,1,1,1,1,1
2020-08-07,Kenya,,1,1,1,1,1,1,1,1
2020-08-07,Kiribati,,,,,,,,,1
2020-08-07,Kosovo,,1,1,1,1,1,0,1,1
2020-08-07,Kuwait,,1,1,1,1,1,1,0,1
2020-08-07,Kyrgyz Republic,,1,0,1,0,1,0,0,1
2020-08-07,Laos,,1,1,1,,,,,1
2020-08-07,Latvia,,1,1,1,1,,1,,1
2020-08-07,Lebanon,,1,1,1,1,,1,,1
