 tDate, Country, Province, SchoolFlag, WorkplaceFlag, CancelPublicEventsFlag, RestrictionsOnGatheringsFlag, PublicTransportFlag, StayAtHomeFlag, RestrictionsOnInternalFlag, PublicInformationCampaignsFlag 
2022-05-23,Afghanistan,,,,,,,,,
2022-05-23,Albania,,,,,,,,,
2022-05-23,Algeria,,,,,,,,,
2022-05-23,Andorra,,,,,,,,,0
2022-05-23,Angola,,,,,,,,,
2022-05-23,Argentina,,,1,1,1,,,,1
2022-05-23,Aruba,,,,,,,,,
2022-05-23,Australia,,,,,,,,,1
2022-05-23,Australia,Australian Capital Territory,,,,,,,,
2022-05-23,Australia,New South Wales,,,,,,,,
2022-05-23,Australia,Northern Territory,,,,,,,,
2022-05-23,Australia,Queensland,,,,,,,,
2022-05-23,Australia,South Australia,,,,,,,,
2022-05-23,Australia,Tasmania,,,,,,,,
2022-05-23,Australia,Victoria,,,,,,,,
2022-05-23,Australia,Western Australia,,,,,,,,
2022-05-23,Austria,,0,1,1,1,,,,1
2022-05-23,Azerbaijan,,,,,,,,,
2022-05-23,Bahamas,,1,1,1,1,1,1,,1
2022-05-23,Bahrain,,,,,,,,,
2022-05-23,Bangladesh,,,,,,,,,
2022-05-23,Barbados,,1,1,1,1,,,,1
2022-05-23,Belarus,,,,,,,,,1
2022-05-23,Belgium,,,,,,,,,
2022-05-23,Belize,,,,,,,,,
2022-05-23,Benin,,,,,,1,,,1
2022-05-23,Bermuda,,1,1,1,1,,,,
2022-05-23,Bhutan,,,1,1,,,1,,1
2022-05-23,Bolivia,,,,,,,,,
2022-05-23,Bosnia and Herzegovina,,,,,,,,,
2022-05-23,Botswana,,,,,,,,,
2022-05-23,Brazil,,,,,,,,,
2022-05-23,Brazil,Acre,,,,,,,,
2022-05-23,Brazil,Alagoas,,,,,,,,
2022-05-23,Brazil,Amapa,,,,,,,,
2022-05-23,Brazil,Amazonas,,,,,,,,
2022-05-23,Brazil,Bahia,,,,,,,,
2022-05-23,Brazil,Ceara,,,,,,,,
2022-05-23,Brazil,Distrito Federal,,,,,,,,
2022-05-23,Brazil,Espirito Santo,,,,,,,,
2022-05-23,Brazil,Goias,,,,,,,,
2022-05-23,Brazil,Maranhao,,,,,,,,
2022-05-23,Brazil,Mato Grosso,,,,,,,,
2022-05-23,Brazil,Mato Grosso do Sul,,,,,,,,
2022-05-23,Brazil,Minas Gerais,,,,,,,,
2022-05-23,Brazil,Para,,,,,,,,
2022-05-23,Brazil,Paraiba,,,,,,,,
2022-05-23,Brazil,Parana,,,,,,,,
2022-05-23,Brazil,Pernambuco,,,,,,,,
2022-05-23,Brazil,Piaui,,,,,,,,
2022-05-23,Brazil,Rio de Janeiro,,,,,,,,
2022-05-23,Brazil,Rio Grande do Norte,,,,,,,,
2022-05-23,Brazil,Rio Grande do Sul,,,,,,,,
2022-05-23,Brazil,Rondonia,,,,,,,,
2022-05-23,Brazil,Roraima,,,,,,,,
2022-05-23,Brazil,Santa Catarina,,,,,,,,
2022-05-23,Brazil,Sao Paulo,,,,,,,,
2022-05-23,Brazil,Sergipe,,,,,,,,
2022-05-23,Brazil,Tocantins,,,,,,,,
2022-05-23,Brunei,,,,,,,,,
2022-05-23,Bulgaria,,,,,,,,,
2022-05-23,Burkina Faso,,,,,,,,,
2022-05-23,Burundi,,,,,,,,,1
2022-05-23,Cambodia,,,,,,,,,
2022-05-23,Cameroon,,,,,,,,,
2022-05-23,Canada,,0,,,,,1,1,1
2022-05-23,Canada,Alberta,,,,,,,,1
2022-05-23,Canada,British Columbia,,,,,,,,
2022-05-23,Canada,Manitoba,,,,,,,,
2022-05-23,Canada,New Brunswick,,,,,,,,
2022-05-23,Canada,Newfoundland and Labrador,1,,,,,1,,1
2022-05-23,Canada,Northwest Territories,,,,,,,,
2022-05-23,Canada,Nova Scotia,,,,,,,,
2022-05-23,Canada,Nunavut,,,,,,,,
2022-05-23,Canada,Ontario,,,,,,,,
2022-05-23,Canada,Prince Edward Island,1,,,,,1,,1
2022-05-23,Canada,Quebec,,,,,,,,
2022-05-23,Canada,Saskatchewan,,,,,,,,1
2022-05-23,Canada,Yukon,,,,,,,,
2022-05-23,Cape Verde,,,,,,,,,
2022-05-23,Central African Republic,,,,,,,,,
2022-05-23,Chad,,1,1,1,1,1,,1,1
2022-05-23,Chile,,,,,,,,,
2022-05-23,China,,,,,,,,,
2022-05-23,China,Anhui,0,0,0,0,0,0,1,1
2022-05-23,China,Beijing,1,1,1,1,1,0,1,1
2022-05-23,China,Chongqing,,,,,,,,
2022-05-23,China,Fujian,1,1,1,1,0,1,0,1
2022-05-23,China,Gansu,1,1,0,0,,1,1,1
2022-05-23,China,Guangdong,1,0,0,0,0,1,1,1
2022-05-23,China,Guangxi,,,,,,,,
2022-05-23,China,Guizhou,1,1,1,1,,,1,1
2022-05-23,China,Hainan,,,,,,,,
2022-05-23,China,Hebei,,,,,,,,
2022-05-23,China,Heilongjiang,,,,,,,,
2022-05-23,China,Henan,0,0,0,0,0,0,0,1
2022-05-23,China,Hubei,,,,,,,,
2022-05-23,China,Hunan,,,,,,,,
2022-05-23,China,Inner Mongolia,0,0,0,0,1,0,1,1
2022-05-23,China,Jiangsu,,,,,,,,
2022-05-23,China,Jiangxi,,,,,,,,
2022-05-23,China,Jilin,1,0,0,1,0,1,0,1
2022-05-23,China,Liaoning,,,,,,,,
2022-05-23,China,Ningxia,,,,,,,,
2022-05-23,China,Qinghai,1,1,1,1,1,1,1,1
2022-05-23,China,Shaanxi,,,,,,,,
2022-05-23,China,Shandong,0,0,0,0,0,0,1,1
2022-05-23,China,Shanghai,,,,,,,,
2022-05-23,China,Shanxi,0,1,1,1,0,0,1,1
2022-05-23,China,Sichuan,0,0,1,0,0,0,1,1
2022-05-23,China,Tianjin,,,,,,,,
2022-05-23,China,Tibet,,,,,,,,
2022-05-23,China,Xinjiang,,,,,,,,
2022-05-23,China,Yunnan,,,,,,,,
2022-05-23,China,Zhejiang,1,0,1,1,0,1,0,1
2022-05-23,Colombia,,,,,,,,,
2022-05-23,Comoros,,,,,,,,,
2022-05-23,Congo,,,1,1,1,,,,1
2022-05-23,Costa Rica,,,,,,,,,
2022-05-23,Cote d`Ivoire,,,,,,,,,
2022-05-23,Croatia,,1,1,1,,,,,1
2022-05-23,Cuba,,1,1,,,,,,1
2022-05-23,Cyprus,,,,,,,,,
2022-05-23,Czechia,,,,,,,,,
2022-05-23,Democratic Republic of Congo,,,,,,,,,
2022-05-23,Denmark,,,,,,,,,
2022-05-23,Djibouti,,1,1,1,1,1,1,1,1
2022-05-23,Dominica,,,,,,,,,
2022-05-23,Dominican Republic,,,,,,,,,
2022-05-23,Ecuador,,,1,1,1,1,,1,1
2022-05-23,Egypt,,,,,,,,,
2022-05-23,El Salvador,,1,1,1,1,1,,,1
2022-05-23,Eritrea,,,,,,,,,
2022-05-23,Estonia,,1,1,,,,,,1
2022-05-23,Eswatini,,,1,1,,,,,1
2022-05-23,Ethiopia,,,,,,,,,
2022-05-23,Faeroe Islands,,,,,,,,,1
2022-05-23,Fiji,,,,,,,,,
2022-05-23,Finland,,,,,,,,,
2022-05-23,France,,,,,,,,,
2022-05-23,Gabon,,,,,,,,,1
2022-05-23,Gambia,,,,,,,,,
2022-05-23,Georgia,,,,,,,,,1
2022-05-23,Germany,,,,,,,,,
2022-05-23,Ghana,,,,,,,,,
2022-05-23,Greece,,,,,,,,,
2022-05-23,Greenland,,,,,,,,,
2022-05-23,Grenada,,,,,,,,,
2022-05-23,Guam,,,,,,,,,1
2022-05-23,Guatemala,,,,,,,,,
2022-05-23,Guinea,,1,1,1,1,,,1,1
2022-05-23,Guyana,,,,,,,,,
2022-05-23,Haiti,,,1,1,1,,,,1
2022-05-23,Honduras,,,,,,,,,
2022-05-23,Hong Kong,,1,1,1,1,,,,1
2022-05-23,Hungary,,,,,,,,,1
2022-05-23,Iceland,,,,,,,,,
2022-05-23,India,,,,,,,,,
2022-05-23,India,Andaman and Nicobar Islands,,,,,,,,
2022-05-23,India,Andhra Pradesh,,,,,,,,
2022-05-23,India,Arunachal Pradesh,,,,,,,,
2022-05-23,India,Assam,,,,,,,,
2022-05-23,India,Bihar,,,,,,,,
2022-05-23,India,Chandigarh,,,,,,,,
2022-05-23,India,Chhattisgarh,,,,,,,,
2022-05-23,India,Dadra and Nagar Haveli and Daman and Diu,,,,,,,,
2022-05-23,India,Delhi,,,,,,,,
2022-05-23,India,Goa,,,,,,,,
2022-05-23,India,Gujarat,,,,,,,,
2022-05-23,India,Haryana,,,,,,,,
2022-05-23,India,Himachal Pradesh,,,,,,,,
2022-05-23,India,Jammu and Kashmir,,,,,,,,
2022-05-23,India,Jharkhand,,,,,,,,
2022-05-23,India,Karnataka,,,,,,,,
2022-05-23,India,Kerala,,,,,,,,
2022-05-23,India,Ladakh,,,,,,,,
2022-05-23,India,Lakshadweep,,,,,,,,
2022-05-23,India,Madhya Pradesh,,,,,,,,
2022-05-23,India,Maharashtra,,,,,,,,
2022-05-23,India,Manipur,,,,,,,,
2022-05-23,India,Meghalaya,,,,,,,,
2022-05-23,India,Mizoram,,,,,,,,
2022-05-23,India,Nagaland,,,,,,,,
2022-05-23,India,Odisha,,,,,,,,
2022-05-23,India,Puducherry,,,,,,,,
2022-05-23,India,Punjab,,,,,,,,
2022-05-23,India,Rajasthan,,,,,,,,
2022-05-23,India,Sikkim,,,,,,,,
2022-05-23,India,Tamil Nadu,,,,,,,,
2022-05-23,India,Telangana,,,,,,,,
2022-05-23,India,Tripura,,,,,,,,
2022-05-23,India,Uttar Pradesh,,,,,,,,
2022-05-23,India,Uttarakhand,,,,,,,,
2022-05-23,India,West Bengal,,,,,,,,
2022-05-23,Indonesia,,,,,,,,,
2022-05-23,Iran,,1,0,0,1,,,0,1
2022-05-23,Iraq,,,,,,,,,
2022-05-23,Ireland,,,,,,,,,1
2022-05-23,Israel,,1,,,,,,,1
2022-05-23,Italy,,,,,,,,,
2022-05-23,Jamaica,,,,,,,,,
2022-05-23,Japan,,,,,,,,,
2022-05-23,Jordan,,,,,,,,,
2022-05-23,Kazakhstan,,,,,,,,,
2022-05-23,Kenya,,,,,,,,,
2022-05-23,Kiribati,,0,,,,,0,0,1
2022-05-23,Kosovo,,,,,,,,,
2022-05-23,Kuwait,,,,,,,,,
2022-05-23,Kyrgyz Republic,,,,1,1,,,,1
2022-05-23,Laos,,,,,,,,,
2022-05-23,Latvia,,,,,,,,,1
2022-05-23,Lebanon,,,,,,,,,
2022-05-23,Lesotho,,,1,1,1,,,,1
2022-05-23,Liberia,,,,,,,,,
2022-05-23,Libya,,1,1,0,0,,,,1
2022-05-23,Liechtenstein,,,1,,,,,,1
2022-05-23,Lithuania,,,,,,,,,
2022-05-23,Luxembourg,,,,,,1,,,1
2022-05-23,Macao,,,,,,,,,
2022-05-23,Madagascar,,,,,,,,,
2022-05-23,Malawi,,,,,,,,,
2022-05-23,Malaysia,,,,,,,,,
2022-05-23,Mali,,,,,,,,,
2022-05-23,Malta,,,,,,,,,1
2022-05-23,Mauritania,,1,1,1,1,,,,1
2022-05-23,Mauritius,,,,,,,,,
2022-05-23,Mexico,,,,,,,,,
2022-05-23,Moldova,,,,,,,,,
2022-05-23,Monaco,,,,,,,,,
2022-05-23,Mongolia,,,,,,,,,
2022-05-23,Morocco,,1,1,1,1,1,,,1
2022-05-23,Mozambique,,,1,1,1,,,,1
2022-05-23,Myanmar,,,,,,,,,
