 tDate, Country, Province, SchoolFlag, WorkplaceFlag, CancelPublicEventsFlag, RestrictionsOnGatheringsFlag, PublicTransportFlag, StayAtHomeFlag, RestrictionsOnInternalFlag, PublicInformationCampaignsFlag 
2021-09-29,Afghanistan,,,,,,,,,
2021-09-29,Albania,,,,,,,,,
2021-09-29,Algeria,,,,,,,,,
2021-09-29,Andorra,,1,1,1,1,1,,,1
2021-09-29,Angola,,,,,,,,,
2021-09-29,Argentina,,,,,,,,,
2021-09-29,Aruba,,,,,,,,,
2021-09-29,Australia,,,,,,,,,
2021-09-29,Austria,,,,,,,,,
2021-09-29,Azerbaijan,,,,,,,,,
2021-09-29,Bahamas,,,,,,,,,
2021-09-29,Bahrain,,,0,0,0,,0,,1
2021-09-29,Bangladesh,,,,,,,,,
2021-09-29,Barbados,,,,,,,,,
2021-09-29,Belarus,,,,,,,,,
2021-09-29,Belgium,,1,1,0,0,,,,1
2021-09-29,Belize,,,,,,,,,
2021-09-29,Benin,,,1,1,1,1,1,,1
2021-09-29,Bermuda,,,,,,,,,
2021-09-29,Bhutan,,,,,,,,,
2021-09-29,Bolivia,,,,,,,,,
2021-09-29,Bosnia and Herzegovina,,1,1,1,1,,,,1
2021-09-29,Botswana,,,,,,,,,
2021-09-29,Brazil,,,,,,,,,
2021-09-29,Brazil,Acre,,,,,,,,
2021-09-29,Brazil,Alagoas,,,,,,,,
2021-09-29,Brazil,Amapa,,,,,,,,
2021-09-29,Brazil,Amazonas,,,,,,,,
2021-09-29,Brazil,Bahia,,,,,,,,
2021-09-29,Brazil,Ceara,,,,,,,,
2021-09-29,Brazil,Distrito Federal,,,,,,,,
2021-09-29,Brazil,Espirito Santo,,,,,,,,
2021-09-29,Brazil,Goias,,,,,,,,
2021-09-29,Brazil,Maranhao,,,,,,,,
2021-09-29,Brazil,Mato Grosso,,,,,,,,
2021-09-29,Brazil,Mato Grosso do Sul,,,,,,,,
2021-09-29,Brazil,Minas Gerais,,,,,,,,
2021-09-29,Brazil,Para,,,,,,,,
2021-09-29,Brazil,Paraiba,,,,,,,,
2021-09-29,Brazil,Parana,,,,,,,,
2021-09-29,Brazil,Pernambuco,,,,,,,,
2021-09-29,Brazil,Piaui,,,,,,,,
2021-09-29,Brazil,Rio de Janeiro,,,,,,,,
2021-09-29,Brazil,Rio Grande do Norte,,,,,,,,
2021-09-29,Brazil,Rio Grande do Sul,,,,,,,,
2021-09-29,Brazil,Rondonia,,,,,,,,
2021-09-29,Brazil,Roraima,,,,,,,,
2021-09-29,Brazil,Santa Catarina,,,,,,,,
2021-09-29,Brazil,Sao Paulo,,,,,,,,
2021-09-29,Brazil,Sergipe,,,,,,,,
2021-09-29,Brazil,Tocantins,,,,,,,,
2021-09-29,Brunei,,1,1,1,1,1,1,,1
2021-09-29,Bulgaria,,,,,,,,,
2021-09-29,Burkina Faso,,,,,,,,,
2021-09-29,Burundi,,,,1,,,,,1
2021-09-29,Cambodia,,,,,,,,,
2021-09-29,Cameroon,,,,,,,,,
2021-09-29,Canada,,,,,,,,,
2021-09-29,Canada,Alberta,,,,,,,,
2021-09-29,Canada,British Columbia,,,,,,,,
2021-09-29,Canada,Manitoba,,,,,,,,
2021-09-29,Canada,New Brunswick,,,,,,,,
2021-09-29,Canada,Newfoundland and Labrador,,,,,,,,
2021-09-29,Canada,Northwest Territories,,,,,,,,
2021-09-29,Canada,Nova Scotia,,,,,,,,
2021-09-29,Canada,Nunavut,,,,,,,,
2021-09-29,Canada,Ontario,,,,,,,,
2021-09-29,Canada,Prince Edward Island,,,,,,,,
2021-09-29,Canada,Quebec,,,,,,,,
2021-09-29,Canada,Saskatchewan,,,,,,,,
2021-09-29,Canada,Yukon,,,,,,,,
2021-09-29,Cape Verde,,,,,,,,,
2021-09-29,Central African Republic,,,,,,,,,
2021-09-29,Chad,,,,,1,,,,1
2021-09-29,Chile,,0,0,0,0,0,0,0,1
2021-09-29,China,,,,,,,,,
2021-09-29,China,Anhui,,,,,,,,
2021-09-29,China,Beijing,,,,,,,,
2021-09-29,China,Chongqing,,,,,,,,
2021-09-29,China,Fujian,,,,,,,,
2021-09-29,China,Gansu,,,,,,,,
2021-09-29,China,Guangdong,,,,,,,,
