 tDate, Country, Province, SchoolFlag, WorkplaceFlag, CancelPublicEventsFlag, RestrictionsOnGatheringsFlag, PublicTransportFlag, StayAtHomeFlag, RestrictionsOnInternalFlag, PublicInformationCampaignsFlag 
2020-07-10,Afghanistan,,1,0,1,1,0,0,0,1
2020-07-10,Albania,,1,1,1,1,1,1,,1
2020-07-10,Algeria,,1,1,1,1,,0,0,1
2020-07-10,Andorra,,1,1,1,1,1,,,
2020-07-10,Angola,,1,0,1,0,0,0,0,1
2020-07-10,Argentina,,1,0,1,1,1,0,1,1
2020-07-10,Aruba,,1,1,1,,,1,1,1
2020-07-10,Australia,,0,0,0,0,0,0,0,1
2020-07-10,Austria,,1,1,1,1,,,,1
2020-07-10,Azerbaijan,,1,1,1,1,1,1,1,1
2020-07-10,Bahamas,,1,1,1,1,1,1,,1
2020-07-10,Bahrain,,1,1,1,1,,1,1,1
2020-07-10,Bangladesh,,1,1,1,0,1,0,0,1
2020-07-10,Barbados,,1,1,1,1,1,1,1,1
2020-07-10,Belarus,,,,1,1,,1,,1
2020-07-10,Belgium,,1,1,1,1,,,,1
2020-07-10,Belize,,1,1,1,1,,1,1,1
2020-07-10,Benin,,1,1,1,1,,,,1
2020-07-10,Bermuda,,1,1,1,1,,1,1,1
2020-07-10,Bhutan,,1,1,1,1,,1,1,1
2020-07-10,Bolivia,,1,1,1,1,0,1,1,1
2020-07-10,Bosnia and Herzegovina,,1,1,1,1,,,1,1
2020-07-10,Botswana,,0,1,1,1,,1,0,1
2020-07-10,Brazil,,0,0,0,0,0,0,0,1
2020-07-10,Brazil,Acre,1,0,1,1,1,1,1,1
2020-07-10,Brazil,Alagoas,1,0,1,0,1,1,1,1
2020-07-10,Brazil,Amapa,1,1,1,1,1,1,0,1
2020-07-10,Brazil,Amazonas,0,0,1,0,,0,0,1
2020-07-10,Brazil,Bahia,1,0,1,1,1,0,1,1
2020-07-10,Brazil,Ceara,1,1,1,1,0,0,0,1
2020-07-10,Brazil,Distrito Federal,,,,,,,,
2020-07-10,Brazil,Espirito Santo,1,1,1,1,0,0,0,1
2020-07-10,Brazil,Goias,1,1,1,1,1,1,1,1
2020-07-10,Brazil,Maranhao,0,1,1,1,0,1,1,1
2020-07-10,Brazil,Mato Grosso,0,0,0,0,1,1,0,1
2020-07-10,Brazil,Mato Grosso do Sul,1,0,1,1,0,1,1,1
2020-07-10,Brazil,Minas Gerais,1,0,1,0,1,1,1,1
2020-07-10,Brazil,Para,1,0,1,1,0,1,1,1
2020-07-10,Brazil,Paraiba,1,0,0,0,1,0,1,1
2020-07-10,Brazil,Parana,1,0,1,0,1,0,1,1
2020-07-10,Brazil,Pernambuco,1,0,1,1,,1,0,1
2020-07-10,Brazil,Piaui,1,1,1,1,0,1,1,1
2020-07-10,Brazil,Rio de Janeiro,1,1,1,1,0,1,0,1
2020-07-10,Brazil,Rio Grande do Norte,1,1,1,1,1,0,1,1
2020-07-10,Brazil,Rio Grande do Sul,1,0,1,1,1,0,1,1
2020-07-10,Brazil,Rondonia,1,0,1,1,1,0,1,1
2020-07-10,Brazil,Roraima,1,1,1,1,1,0,0,1
2020-07-10,Brazil,Santa Catarina,0,1,1,1,0,1,1,1
2020-07-10,Brazil,Sao Paulo,1,0,1,0,1,0,1,1
2020-07-10,Brazil,Sergipe,1,0,1,1,1,1,1,1
2020-07-10,Brazil,Tocantins,1,1,1,1,1,1,1,1
2020-07-10,Brunei,,1,,1,1,,,1,1
2020-07-10,Bulgaria,,1,1,0,1,,,,1
