tDate,Country,Province,SchoolFlag,WorkplaceFlag,CancelPublicEventsFlag,RestrictionsOnGatheringsFlag,PublicTransportFlag,StayAtHomeFlag,RestrictionsOnInternalFlag,PublicInformationCampaignsFlag
2022-12-22,Australia,,,,,,,,,
2022-12-22,Austria,,,,,,,,,
2022-12-22,Belgium,,,,,,,,,
2022-12-22,Canada,,,,,,,,,
2022-12-22,Chile,,,,,,,,,
2022-12-22,China,,,,,,,,,
2022-12-22,Colombia,,,,,,,,,
2022-12-22,Costa Rica,,,,,,,,,
2022-12-22,Czechia,,,,,,,,,
2022-12-22,Denmark,,,,,,,,,
2022-12-22,Estonia,,,,,,,,,
2022-12-22,Finland,,,,,,,,,
2022-12-22,France,,,,,,,,,1
2022-12-22,Germany,,,,,,,,,
2022-12-22,Greece,,,,,,,,,
2022-12-22,Hungary,,,,,,,,,
2022-12-22,Iceland,,,,,,,,,1
2022-12-22,Ireland,,,,,,,,,
2022-12-22,Israel,,,,,,,,,
2022-12-22,Italy,,,,,,,,,
2022-12-22,Japan,,,,,,,,,
2022-12-22,Latvia,,,,,,,,,
2022-12-22,Lithuania,,,,,,,,,
2022-12-22,Luxembourg,,,,,,,,,
2022-12-22,Mexico,,,,,,,,,
2022-12-22,Netherlands,,,,,,,,,
2022-12-22,New Zealand,,,,,,,,,
2022-12-22,Norway,,,,,,,,,
2022-12-22,Poland,,,,,,,,,
2022-12-22,Portugal,,,,,,,,,
2022-12-22,Slovakia,,,,,,,,,
2022-12-22,Slovenia,,,,,,,,,
2022-12-22,South Korea,,,,,,,,,
2022-12-22,Spain,,,,,,,,,
2022-12-22,Sweden,,,,,,,,,
2022-12-22,Switzerland,,,,,,,,,
2022-12-22,Taiwan,,,,,,,,,
2022-12-22,Turkey,,,,,,,,,
2022-12-22,United Kingdom,,,,,,,,,
2022-12-22,United States,,,,,,,,,
