 tDate, Country, Province, SchoolFlag, WorkplaceFlag, CancelPublicEventsFlag, RestrictionsOnGatheringsFlag, PublicTransportFlag, StayAtHomeFlag, RestrictionsOnInternalFlag, PublicInformationCampaignsFlag 
2022-06-21,Afghanistan,,,,,,,,,
2022-06-21,Albania,,,,,,,,,
2022-06-21,Algeria,,,,,,,,,
2022-06-21,Andorra,,,,,,,,,
2022-06-21,Angola,,,,,,,,,
2022-06-21,Argentina,,,,,,,,,
2022-06-21,Aruba,,,,,,,,,
2022-06-21,Australia,,,,,,,,,
2022-06-21,Australia,Australian Capital Territory,,,,,,,,
2022-06-21,Australia,New South Wales,,,,,,,,
2022-06-21,Australia,Northern Territory,,,,,,,,
2022-06-21,Australia,Queensland,,,,,,,,
2022-06-21,Australia,South Australia,,,,,,,,
2022-06-21,Australia,Tasmania,,,,,,,,
2022-06-21,Australia,Victoria,,,,,,,,
2022-06-21,Australia,Western Australia,,,,,,,,
2022-06-21,Austria,,,,,,,,,
2022-06-21,Azerbaijan,,,,,,,,,
2022-06-21,Bahamas,,,,,,,,,
2022-06-21,Bahrain,,,,,,,,,
2022-06-21,Bangladesh,,1,1,1,,,1,,1
2022-06-21,Barbados,,,,,,,,,
2022-06-21,Belarus,,,,,,,,,
2022-06-21,Belgium,,,1,,,,,,1
2022-06-21,Belize,,,,,,,,,
2022-06-21,Benin,,,,,,,,,
2022-06-21,Bermuda,,,,,,,,,
2022-06-21,Bhutan,,,,,,,,,
2022-06-21,Bolivia,,,,,,,,,
2022-06-21,Bosnia and Herzegovina,,,,,,,,,
2022-06-21,Botswana,,,,,,,,,
2022-06-21,Brazil,,0,,,,,,,1
2022-06-21,Brazil,Acre,,,,,,,,
2022-06-21,Brazil,Alagoas,,,,,,,,
2022-06-21,Brazil,Amapa,,,,,,,,
2022-06-21,Brazil,Amazonas,,,,,,,,
2022-06-21,Brazil,Bahia,,,,,,,,
2022-06-21,Brazil,Ceara,,,,,,,,
2022-06-21,Brazil,Distrito Federal,,,,,,,,
2022-06-21,Brazil,Espirito Santo,,,,,,,,
2022-06-21,Brazil,Goias,,,,,,,,
2022-06-21,Brazil,Maranhao,,,,,,,,
2022-06-21,Brazil,Mato Grosso,,,,,,,,
2022-06-21,Brazil,Mato Grosso do Sul,,,,,,,,
2022-06-21,Brazil,Minas Gerais,,,,,,,,
2022-06-21,Brazil,Para,,,,,,,,
2022-06-21,Brazil,Paraiba,,,,,,,,
2022-06-21,Brazil,Parana,,,,,,,,
2022-06-21,Brazil,Pernambuco,,,,,,,,
2022-06-21,Brazil,Piaui,,,,,,,,
2022-06-21,Brazil,Rio de Janeiro,,,,,,,,
2022-06-21,Brazil,Rio Grande do Norte,,,,,,,,
2022-06-21,Brazil,Rio Grande do Sul,,,,,,,,
2022-06-21,Brazil,Rondonia,,,,,,,,
2022-06-21,Brazil,Roraima,,,,,,,,
2022-06-21,Brazil,Santa Catarina,,,,,,,,
2022-06-21,Brazil,Sao Paulo,,,,,,,,
2022-06-21,Brazil,Sergipe,,,,,,,,
2022-06-21,Brazil,Tocantins,,,,,,,,
2022-06-21,Brunei,,,,,,,,,
2022-06-21,Bulgaria,,,,,,,,,
2022-06-21,Burkina Faso,,,,,,,,,
2022-06-21,Burundi,,,,,,,,,
2022-06-21,Cambodia,,,,,,,,,
2022-06-21,Cameroon,,,,,,,,,
2022-06-21,Canada,,,,,,,,,
2022-06-21,Canada,Alberta,,,,,,,,
2022-06-21,Canada,British Columbia,,,,,,,,
2022-06-21,Canada,Manitoba,,,,,,,,
2022-06-21,Canada,New Brunswick,,,,,,,,
2022-06-21,Canada,Newfoundland and Labrador,,,,,,,,
2022-06-21,Canada,Northwest Territories,,,,,,,,
2022-06-21,Canada,Nova Scotia,,,,,,,,
2022-06-21,Canada,Nunavut,,,,,,,,
2022-06-21,Canada,Ontario,,,,,,,,
2022-06-21,Canada,Prince Edward Island,,,,,,,,
2022-06-21,Canada,Quebec,,,,,,,,
2022-06-21,Canada,Saskatchewan,,,,,,,,
2022-06-21,Canada,Yukon,,,,,,,,
2022-06-21,Cape Verde,,,,,,,,,
2022-06-21,Central African Republic,,,,,,,,,
2022-06-21,Chad,,1,1,1,1,1,,,
2022-06-21,Chile,,,,,,,,,
2022-06-21,China,,,,,,,,,
2022-06-21,China,Anhui,,,,,,,,
2022-06-21,China,Beijing,,,,,,,,
2022-06-21,China,Chongqing,,,,,,,,
2022-06-21,China,Fujian,,,,,,,,
2022-06-21,China,Gansu,,,,,,,,
2022-06-21,China,Guangdong,,,,,,,,
2022-06-21,China,Guangxi,,,,,,,,
2022-06-21,China,Guizhou,,,,,,,,
2022-06-21,China,Hainan,,,,,,,,
2022-06-21,China,Hebei,,,,,,,,
2022-06-21,China,Heilongjiang,,,,,,,,
2022-06-21,China,Henan,,,,,,,,
2022-06-21,China,Hubei,,,,,,,,
2022-06-21,China,Hunan,,,,,,,,
2022-06-21,China,Inner Mongolia,,,,,,,,
2022-06-21,China,Jiangsu,,,,,,,,
2022-06-21,China,Jiangxi,,,,,,,,
2022-06-21,China,Jilin,,,,,,,,
2022-06-21,China,Liaoning,,,,,,,,
2022-06-21,China,Ningxia,,,,,,,,
2022-06-21,China,Qinghai,,,,,,,,
2022-06-21,China,Shaanxi,,,,,,,,
2022-06-21,China,Shandong,,,,,,,,
2022-06-21,China,Shanghai,,,,,,,,
2022-06-21,China,Shanxi,,,,,,,,
2022-06-21,China,Sichuan,,,,,,,,
2022-06-21,China,Tianjin,,,,,,,,
2022-06-21,China,Tibet,,,,,,,,
2022-06-21,China,Xinjiang,,,,,,,,
2022-06-21,China,Yunnan,,,,,,,,
2022-06-21,China,Zhejiang,,,,,,,,
2022-06-21,Colombia,,,,,,,,,
2022-06-21,Comoros,,,,,,,,,
2022-06-21,Congo,,,,,,,,,
2022-06-21,Costa Rica,,,,,,,,,
2022-06-21,Cote d`Ivoire,,,,,,,,,
2022-06-21,Croatia,,,,,,,,,
2022-06-21,Cuba,,1,1,,,,,,1
2022-06-21,Cyprus,,,,,,,,,
2022-06-21,Czechia,,,,,,,,,
2022-06-21,Democratic Republic of Congo,,,,,,,,,
2022-06-21,Denmark,,,,,,,,,1
2022-06-21,Djibouti,,,,,,,,,
2022-06-21,Dominica,,,,,,,,,
2022-06-21,Dominican Republic,,,,,,,,,
