 tDate, Country, Province, SchoolFlag, WorkplaceFlag, CancelPublicEventsFlag, RestrictionsOnGatheringsFlag, PublicTransportFlag, StayAtHomeFlag, RestrictionsOnInternalFlag, PublicInformationCampaignsFlag 
2021-09-16,Afghanistan,,,1,1,,,,,
2021-09-16,Albania,,,,,,,,,
2021-09-16,Algeria,,1,1,0,1,0,0,,1
2021-09-16,Andorra,,1,1,1,1,1,,,1
2021-09-16,Angola,,,1,1,0,1,1,0,1
2021-09-16,Argentina,,1,0,1,1,0,0,0,1
2021-09-16,Aruba,,,,,,,,,
2021-09-16,Australia,,0,0,0,0,0,0,0,1
2021-09-16,Austria,,0,1,1,1,1,,,1
2021-09-16,Azerbaijan,,,,,,,,,
2021-09-16,Bahamas,,0,0,1,0,,0,0,1
2021-09-16,Bahrain,,,,,,,,,
2021-09-16,Bangladesh,,1,,1,1,,1,,1
2021-09-16,Barbados,,1,1,1,1,,1,,1
2021-09-16,Belarus,,,,,,,,,1
2021-09-16,Belgium,,1,1,0,0,,,,1
2021-09-16,Belize,,1,1,1,1,,1,,1
2021-09-16,Benin,,,,,,,,,
2021-09-16,Bermuda,,1,1,1,1,1,1,,1
2021-09-16,Bhutan,,,,,,,,,
2021-09-16,Bolivia,,0,0,0,0,0,0,0,1
2021-09-16,Bosnia and Herzegovina,,,,,,,,,
2021-09-16,Botswana,,,1,,,,1,1,1
2021-09-16,Brazil,,0,0,0,0,0,0,0,1
2021-09-16,Brazil,Acre,,,,,,,,
2021-09-16,Brazil,Alagoas,,,,,,,,
2021-09-16,Brazil,Amapa,,,,,,,,
2021-09-16,Brazil,Amazonas,,,,,,,,
2021-09-16,Brazil,Bahia,,,,,,,,
2021-09-16,Brazil,Ceara,,,,,,,,
2021-09-16,Brazil,Distrito Federal,,,,,,,,
2021-09-16,Brazil,Espirito Santo,,,,,,,,
2021-09-16,Brazil,Goias,,,,,,,,
2021-09-16,Brazil,Maranhao,,,,,,,,
2021-09-16,Brazil,Mato Grosso,,,,,,,,
2021-09-16,Brazil,Mato Grosso do Sul,,,,,,,,
2021-09-16,Brazil,Minas Gerais,,,,,,,,
2021-09-16,Brazil,Para,,,,,,,,
2021-09-16,Brazil,Paraiba,,,,,,,,
2021-09-16,Brazil,Parana,,,,,,,,
2021-09-16,Brazil,Pernambuco,,,,,,,,
2021-09-16,Brazil,Piaui,,,,,,,,
2021-09-16,Brazil,Rio de Janeiro,,,,,,,,
2021-09-16,Brazil,Rio Grande do Norte,,,,,,,,
2021-09-16,Brazil,Rio Grande do Sul,,,,,,,,
2021-09-16,Brazil,Rondonia,,,,,,,,
2021-09-16,Brazil,Roraima,,,,,,,,
2021-09-16,Brazil,Santa Catarina,,,,,,,,
2021-09-16,Brazil,Sao Paulo,,,,,,,,
2021-09-16,Brazil,Sergipe,,,,,,,,
2021-09-16,Brazil,Tocantins,,,,,,,,
2021-09-16,Brunei,,,,,,,,,
