 tDate, Country, Province, SchoolFlag, WorkplaceFlag, CancelPublicEventsFlag, RestrictionsOnGatheringsFlag, PublicTransportFlag, StayAtHomeFlag, RestrictionsOnInternalFlag, PublicInformationCampaignsFlag 
2021-04-07,Afghanistan,,,1,1,,,,,1
2021-04-07,Albania,,1,1,1,1,,1,,1
2021-04-07,Algeria,,1,1,1,1,0,0,0,1
2021-04-07,Andorra,,1,1,1,1,1,,,1
2021-04-07,Angola,,,1,1,1,1,1,1,1
2021-04-07,Argentina,,0,0,1,0,0,0,0,1
2021-04-07,Aruba,,1,1,1,1,,1,,1
2021-04-07,Australia,,0,0,0,0,0,,0,1
2021-04-07,Austria,,0,0,0,1,1,1,0,1
2021-04-07,Azerbaijan,,0,1,1,1,1,1,,1
2021-04-07,Bahamas,,0,0,0,0,1,0,0,1
2021-04-07,Bahrain,,1,1,1,1,,1,1,1
2021-04-07,Bangladesh,,1,1,1,1,1,1,1,1
2021-04-07,Barbados,,1,1,1,1,1,1,,1
2021-04-07,Belarus,,,,1,1,,1,,1
2021-04-07,Belgium,,1,1,1,1,1,1,,1
2021-04-07,Belize,,1,1,1,1,1,1,1,1
2021-04-07,Benin,,,,,1,1,1,,1
2021-04-07,Bermuda,,1,1,1,1,1,1,,1
2021-04-07,Bhutan,,,1,1,1,1,1,1,1
2021-04-07,Bolivia,,0,,,,,,,1
2021-04-07,Bosnia and Herzegovina,,1,0,1,1,,0,,1
2021-04-07,Botswana,,1,1,1,1,,1,1,1
2021-04-07,Brazil,,0,0,0,0,0,0,0,1
2021-04-07,Brazil,Acre,1,1,1,1,1,1,1,1
2021-04-07,Brazil,Alagoas,1,1,1,1,1,1,0,1
2021-04-07,Brazil,Amapa,1,1,1,,0,1,0,1
2021-04-07,Brazil,Amazonas,1,1,1,0,0,1,1,1
2021-04-07,Brazil,Bahia,1,1,1,0,1,1,0,1
2021-04-07,Brazil,Ceara,0,1,1,1,1,1,1,1
2021-04-07,Brazil,Distrito Federal,,,,,,,,
2021-04-07,Brazil,Espirito Santo,1,0,1,1,1,1,1,1
2021-04-07,Brazil,Goias,1,1,1,1,1,1,,1
2021-04-07,Brazil,Maranhao,1,0,1,1,0,0,0,1
2021-04-07,Brazil,Mato Grosso,0,1,1,1,0,1,0,1
2021-04-07,Brazil,Mato Grosso do Sul,0,1,0,1,,1,1,1
2021-04-07,Brazil,Minas Gerais,1,1,1,1,1,1,0,1
2021-04-07,Brazil,Para,1,1,1,1,,0,0,1
2021-04-07,Brazil,Paraiba,1,1,0,0,1,1,1,1
2021-04-07,Brazil,Parana,1,1,1,1,0,1,1,1
2021-04-07,Brazil,Pernambuco,0,1,1,1,1,1,1,1
2021-04-07,Brazil,Piaui,1,1,1,,0,1,1,1
2021-04-07,Brazil,Rio de Janeiro,0,1,1,0,1,0,0,1
2021-04-07,Brazil,Rio Grande do Norte,1,1,1,,0,1,0,1
2021-04-07,Brazil,Rio Grande do Sul,1,1,1,1,1,1,1,1
2021-04-07,Brazil,Rondonia,1,1,0,1,1,0,0,1
2021-04-07,Brazil,Roraima,1,1,1,1,1,0,0,1
2021-04-07,Brazil,Santa Catarina,,,,,,,,
2021-04-07,Brazil,Sao Paulo,0,1,1,,,1,,1
2021-04-07,Brazil,Sergipe,1,1,1,1,1,1,,1
2021-04-07,Brazil,Tocantins,1,1,1,1,0,0,1,1
2021-04-07,Brunei,,1,1,1,1,,,,1
2021-04-07,Bulgaria,,1,1,1,1,,,,1
2021-04-07,Burkina Faso,,,,,,,,0,1
2021-04-07,Burundi,,,1,,,,,,1
2021-04-07,Cambodia,,1,1,0,1,,0,1,1
2021-04-07,Cameroon,,1,1,1,1,,,,1
2021-04-07,Canada,,0,0,0,0,0,0,0,1
2021-04-07,Canada,Alberta,1,1,1,1,,,0,1
2021-04-07,Canada,British Columbia,1,1,1,1,,,1,1
2021-04-07,Canada,Manitoba,0,0,1,1,,0,1,1
2021-04-07,Canada,New Brunswick,0,0,0,0,,0,1,1
2021-04-07,Canada,Newfoundland and Labrador,0,1,1,1,1,1,1,1
2021-04-07,Canada,Northwest Territories,1,1,1,1,0,,1,1
2021-04-07,Canada,Nova Scotia,1,,1,1,,,1,1
2021-04-07,Canada,Nunavut,0,0,1,0,,1,0,1
2021-04-07,Canada,Ontario,0,1,1,1,1,1,1,1
2021-04-07,Canada,Prince Edward Island,1,1,1,1,,1,1,1
2021-04-07,Canada,Quebec,0,1,1,1,,1,1,1
2021-04-07,Canada,Saskatchewan,0,0,1,0,,1,1,1
2021-04-07,Canada,Yukon,1,1,1,1,,,1,1
2021-04-07,Cape Verde,,1,1,1,1,,1,0,1
2021-04-07,Central African Republic,,,,,,,0,,1
2021-04-07,Chad,,,,,,,,,0
2021-04-07,Chile,,0,0,1,0,0,0,0,1
2021-04-07,China,,0,0,0,0,0,0,0,1
2021-04-07,China,Anhui,1,1,1,1,1,,1,1
2021-04-07,China,Beijing,1,1,1,1,1,1,1,1
2021-04-07,China,Chongqing,1,1,1,1,1,1,1,1
2021-04-07,China,Fujian,1,1,1,1,1,1,1,1
2021-04-07,China,Gansu,1,1,1,1,1,1,1,1
2021-04-07,China,Guangdong,1,1,1,1,1,,,1
2021-04-07,China,Guangxi,1,1,1,0,1,,1,1
2021-04-07,China,Guizhou,1,1,1,,,,1,1
2021-04-07,China,Hainan,1,1,,,1,,1,1
2021-04-07,China,Hebei,1,1,,,,,,1
2021-04-07,China,Heilongjiang,1,1,1,1,1,1,1,1
2021-04-07,China,Henan,1,1,,1,1,1,1,1
2021-04-07,China,Hubei,1,1,1,,1,1,1,1
2021-04-07,China,Hunan,1,1,1,,,,1,1
2021-04-07,China,Inner Mongolia,1,1,1,,1,,1,1
2021-04-07,China,Jiangsu,1,1,1,1,1,1,1,1
2021-04-07,China,Jiangxi,1,1,1,1,,1,1,1
2021-04-07,China,Jilin,1,1,1,1,1,1,1,1
2021-04-07,China,Liaoning,1,1,1,,,,,1
2021-04-07,China,Ningxia,1,1,1,,,,1,1
2021-04-07,China,Qinghai,1,1,1,1,1,1,1,1
2021-04-07,China,Shaanxi,1,1,1,1,1,1,1,1
2021-04-07,China,Shandong,1,1,1,1,,,,1
2021-04-07,China,Shanghai,1,1,1,1,1,1,1,1
2021-04-07,China,Shanxi,1,1,1,1,1,1,1,1
2021-04-07,China,Sichuan,1,1,1,1,1,,1,1
2021-04-07,China,Tianjin,1,1,1,1,,,1,1
2021-04-07,China,Tibet,1,1,1,1,,,1,1
2021-04-07,China,Xinjiang,1,1,1,1,1,,1,1
2021-04-07,China,Yunnan,0,0,0,0,1,0,0,1
2021-04-07,China,Zhejiang,1,1,1,1,1,1,1,1
2021-04-07,Colombia,,0,0,0,1,0,1,0,1
2021-04-07,Comoros,,,,,,,,,
2021-04-07,Congo,,,1,1,1,,1,1,1
2021-04-07,Costa Rica,,1,1,1,1,1,1,0,1
2021-04-07,Cote d`Ivoire,,,,,,,1,,1
2021-04-07,Croatia,,1,1,1,1,1,,,1
2021-04-07,Cuba,,0,0,1,1,0,0,0,1
2021-04-07,Cyprus,,1,1,1,1,1,1,1,1
2021-04-07,Czechia,,1,1,1,1,0,1,1,1
2021-04-07,Democratic Republic of Congo,,,,0,1,0,1,0,1
2021-04-07,Denmark,,0,1,1,1,,1,,1
2021-04-07,Djibouti,,1,1,1,1,,,,1
2021-04-07,Dominica,,1,,,1,,1,,1
2021-04-07,Dominican Republic,,1,1,1,1,1,1,,1
2021-04-07,Ecuador,,0,0,0,0,1,0,0,1
2021-04-07,Egypt,,1,1,1,1,,1,,1
2021-04-07,El Salvador,,1,1,1,,,,,1
2021-04-07,Eritrea,,1,1,1,1,1,1,1,1
2021-04-07,Estonia,,1,1,1,1,,1,,1
2021-04-07,Eswatini,,1,1,1,1,1,1,1,1
2021-04-07,Ethiopia,,1,1,1,1,1,,,1
2021-04-07,Faeroe Islands,,1,1,1,1,,1,1,1
2021-04-07,Fiji,,1,1,1,1,1,1,,1
2021-04-07,Finland,,0,0,0,0,,1,,1
2021-04-07,France,,1,1,1,1,,1,1,1
2021-04-07,Gabon,,1,1,1,1,1,1,1,1
2021-04-07,Gambia,,,,1,1,,,,1
2021-04-07,Georgia,,,1,1,1,,1,1,1
2021-04-07,Germany,,0,1,1,1,1,0,1,1
2021-04-07,Ghana,,,0,1,1,,,,1
2021-04-07,Greece,,1,1,1,1,1,1,1,1
2021-04-07,Greenland,,1,,1,1,,,,1
2021-04-07,Guam,,1,1,1,1,,1,,1
2021-04-07,Guatemala,,0,0,1,1,1,,,1
2021-04-07,Guinea,,1,1,1,1,,0,0,1
2021-04-07,Guyana,,1,1,1,1,,1,,1
2021-04-07,Haiti,,,,,1,1,1,,1
2021-04-07,Honduras,,1,1,1,1,,1,1,1
2021-04-07,Hong Kong,,1,1,1,1,1,1,1,1
2021-04-07,Hungary,,1,1,1,1,,1,,1
2021-04-07,Iceland,,1,1,1,1,1,,,1
2021-04-07,India,,0,0,0,0,,0,0,1
2021-04-07,Indonesia,,0,0,0,0,0,0,0,1
2021-04-07,Iran,,1,0,1,1,1,0,0,1
2021-04-07,Iraq,,1,1,1,1,,1,1,1
2021-04-07,Ireland,,1,1,1,1,1,1,1,1
2021-04-07,Israel,,0,1,1,1,1,,,1
2021-04-07,Italy,,0,0,1,1,1,1,1,1
2021-04-07,Jamaica,,1,1,1,1,1,1,1,1
2021-04-07,Japan,,1,0,1,1,,1,0,1
2021-04-07,Jordan,,1,1,1,1,1,1,1,1
2021-04-07,Kazakhstan,,1,0,1,1,0,1,0,1
2021-04-07,Kenya,,0,0,1,0,1,1,0,1
2021-04-07,Kiribati,,,,,,,,,1
2021-04-07,Kosovo,,1,1,1,1,1,1,1,1
2021-04-07,Kuwait,,1,1,1,1,1,1,1,1
2021-04-07,Kyrgyz Republic,,1,1,1,1,1,,1,1
2021-04-07,Laos,,,,,,,,,1
2021-04-07,Latvia,,1,1,1,1,,,,1
2021-04-07,Lebanon,,1,1,1,1,1,1,1,1
2021-04-07,Lesotho,,1,1,1,1,,1,,1
2021-04-07,Liberia,,,1,1,1,1,,,1
2021-04-07,Libya,,1,1,1,1,1,1,1,1
2021-04-07,Liechtenstein,,1,1,1,1,,1,,
2021-04-07,Lithuania,,1,1,1,1,,1,1,1
2021-04-07,Luxembourg,,1,1,1,1,,1,,1
2021-04-07,Macao,,1,,,,,,,1
