 tDate, Country, Province, SchoolFlag, WorkplaceFlag, CancelPublicEventsFlag, RestrictionsOnGatheringsFlag, PublicTransportFlag, StayAtHomeFlag, RestrictionsOnInternalFlag, PublicInformationCampaignsFlag 
2022-05-01,Afghanistan,,,,,,,,,
2022-05-01,Albania,,1,1,,,,,,1
2022-05-01,Algeria,,,,,,,,,
2022-05-01,Andorra,,,,,,,,,0
2022-05-01,Angola,,,1,1,,,1,1,
2022-05-01,Argentina,,,,,,,,,
2022-05-01,Aruba,,,,,,,,,
2022-05-01,Australia,,,0,0,0,0,,0,1
2022-05-01,Australia,Australian Capital Territory,,,,,,,,
2022-05-01,Australia,New South Wales,,,,,,,,
2022-05-01,Australia,Northern Territory,,,,,,,,
2022-05-01,Australia,Queensland,,,,,,,,
2022-05-01,Australia,South Australia,,,,,,,,
2022-05-01,Australia,Tasmania,,,,,,,,
2022-05-01,Australia,Victoria,,,,,,,,
2022-05-01,Australia,Western Australia,,,,,,,,
2022-05-01,Austria,,0,1,1,1,,,,1
2022-05-01,Azerbaijan,,,,,,,,,
2022-05-01,Bahamas,,,1,1,1,1,1,,1
2022-05-01,Bahrain,,,,,,,,,
2022-05-01,Bangladesh,,,,,,,,,
2022-05-01,Barbados,,,1,1,1,,,,1
2022-05-01,Belarus,,,,,,,,,1
2022-05-01,Belgium,,,,,,,,,
2022-05-01,Belize,,,,,,,,,
2022-05-01,Benin,,,,,,,,,1
2022-05-01,Bermuda,,,,,,,,,
2022-05-01,Bhutan,,,,,,,,,
2022-05-01,Bolivia,,,,,,,,,
2022-05-01,Bosnia and Herzegovina,,1,1,1,1,,1,,1
2022-05-01,Botswana,,,,,,,,,
2022-05-01,Brazil,,,,,,,,,
2022-05-01,Brazil,Acre,,,,,,,,
2022-05-01,Brazil,Alagoas,,,,,,,,
2022-05-01,Brazil,Amapa,,,,,,,,
2022-05-01,Brazil,Amazonas,,,,,,,,
2022-05-01,Brazil,Bahia,,,,,,,,
2022-05-01,Brazil,Ceara,,,,,,,,
2022-05-01,Brazil,Distrito Federal,,,,,,,,
2022-05-01,Brazil,Espirito Santo,,,,,,,,
2022-05-01,Brazil,Goias,,,,,,,,
2022-05-01,Brazil,Maranhao,,,,,,,,
2022-05-01,Brazil,Mato Grosso,,,,,,,,
2022-05-01,Brazil,Mato Grosso do Sul,,,,,,,,
2022-05-01,Brazil,Minas Gerais,,,,,,,,
2022-05-01,Brazil,Para,,,,,,,,
2022-05-01,Brazil,Paraiba,,,,,,,,
2022-05-01,Brazil,Parana,,,,,,,,
2022-05-01,Brazil,Pernambuco,,,,,,,,
2022-05-01,Brazil,Piaui,,,,,,,,
2022-05-01,Brazil,Rio de Janeiro,,,,,,,,
2022-05-01,Brazil,Rio Grande do Norte,,,,,,,,
2022-05-01,Brazil,Rio Grande do Sul,,,,,,,,
2022-05-01,Brazil,Rondonia,,,,,,,,
2022-05-01,Brazil,Roraima,,,,,,,,
2022-05-01,Brazil,Santa Catarina,,,,,,,,
2022-05-01,Brazil,Sao Paulo,,,,,,,,
2022-05-01,Brazil,Sergipe,,,,,,,,
2022-05-01,Brazil,Tocantins,,,,,,,,
2022-05-01,Brunei,,,,,,,,,
2022-05-01,Bulgaria,,,,,,,,,1
2022-05-01,Burkina Faso,,,,,,,,,1
2022-05-01,Burundi,,,,,,,,,1
2022-05-01,Cambodia,,,,,,,,,
2022-05-01,Cameroon,,,,1,1,,,,1
2022-05-01,Canada,,0,,,,,1,1,1
2022-05-01,Canada,Alberta,1,,,,,,,1
2022-05-01,Canada,British Columbia,,,,,,,,1
2022-05-01,Canada,Manitoba,1,,,,1,,,1
2022-05-01,Canada,New Brunswick,,,,,,,,
2022-05-01,Canada,Newfoundland and Labrador,,,,,,,,
2022-05-01,Canada,Northwest Territories,,,,,,,,1
2022-05-01,Canada,Nova Scotia,,,,,,,,
2022-05-01,Canada,Nunavut,,,,,,,,
2022-05-01,Canada,Ontario,,,,,,,,1
2022-05-01,Canada,Prince Edward Island,,,,,,,,
2022-05-01,Canada,Quebec,,,,,,,,
2022-05-01,Canada,Saskatchewan,,,,,,,,
2022-05-01,Canada,Yukon,,,,,,,,
2022-05-01,Cape Verde,,,,,,,,,
2022-05-01,Central African Republic,,,,,,,,,
2022-05-01,Chad,,,,,,,,,
2022-05-01,Chile,,,,,,,,,
2022-05-01,China,,,,,,,,,
2022-05-01,China,Anhui,0,0,1,1,,1,1,1
2022-05-01,China,Beijing,0,1,1,1,0,1,1,1
2022-05-01,China,Chongqing,,,,,,,,
2022-05-01,China,Fujian,,,,,,,,
2022-05-01,China,Gansu,1,1,0,1,,1,1,1
2022-05-01,China,Guangdong,0,0,1,0,0,1,1,1
2022-05-01,China,Guangxi,1,1,1,1,1,0,1,1
2022-05-01,China,Guizhou,1,1,1,1,,,1,1
2022-05-01,China,Hainan,1,0,0,0,0,0,1,1
2022-05-01,China,Hebei,,,,,,,,
2022-05-01,China,Heilongjiang,0,0,0,0,0,0,0,1
2022-05-01,China,Henan,0,0,0,0,0,0,0,1
2022-05-01,China,Hubei,,,,,,,,
2022-05-01,China,Hunan,0,1,0,0,1,,1,1
2022-05-01,China,Inner Mongolia,0,0,0,0,1,0,1,1
2022-05-01,China,Jiangsu,,,,,,,,
2022-05-01,China,Jiangxi,,,,,,,,
2022-05-01,China,Jilin,1,0,0,1,0,0,1,1
2022-05-01,China,Liaoning,,,0,0,,,,
2022-05-01,China,Ningxia,,,,,,,,
2022-05-01,China,Qinghai,,,,,,,,
2022-05-01,China,Shaanxi,,,,,,,,
2022-05-01,China,Shandong,,,,,,,,
2022-05-01,China,Shanghai,,,,,,,,
2022-05-01,China,Shanxi,0,1,1,1,0,0,1,1
2022-05-01,China,Sichuan,1,1,1,1,0,,1,1
2022-05-01,China,Tianjin,,,,,,,,
2022-05-01,China,Tibet,,,,,,,,
2022-05-01,China,Xinjiang,,,,,,,,
2022-05-01,China,Yunnan,0,0,0,0,0,0,1,1
2022-05-01,China,Zhejiang,0,0,0,0,0,1,0,1
2022-05-01,Colombia,,,,,,,,,
2022-05-01,Comoros,,,,,,,,,
2022-05-01,Congo,,,,,,,,,
2022-05-01,Costa Rica,,,,,,,,,
2022-05-01,Cote d`Ivoire,,,,,,,,,
2022-05-01,Croatia,,,,,,,,,
2022-05-01,Cuba,,,,,,,,,
2022-05-01,Cyprus,,,,,,,,,
2022-05-01,Czechia,,,1,,,1,,,1
2022-05-01,Democratic Republic of Congo,,,,,,,,,
2022-05-01,Denmark,,,,,,,,,
2022-05-01,Djibouti,,1,1,1,1,1,1,1,1
2022-05-01,Dominica,,,,,,,,,
2022-05-01,Dominican Republic,,,,,,,,,
2022-05-01,Ecuador,,,,,,,,,
2022-05-01,Egypt,,1,1,1,1,,,,1
2022-05-01,El Salvador,,1,,1,1,,,,1
2022-05-01,Eritrea,,1,1,1,1,1,1,,
2022-05-01,Estonia,,,,,,,,,
2022-05-01,Eswatini,,,,,,,,,
2022-05-01,Ethiopia,,1,1,,,1,,,1
2022-05-01,Faeroe Islands,,,,,,,,,
2022-05-01,Fiji,,,,,,,,,
2022-05-01,Finland,,,,,,,,,
2022-05-01,France,,,,,,,,,
2022-05-01,Gabon,,,,,,,,,1
2022-05-01,Gambia,,,,,,,,,
2022-05-01,Georgia,,,,,,,,,
2022-05-01,Germany,,,1,,,,1,1,1
2022-05-01,Ghana,,,,,,,,,
2022-05-01,Greece,,,,,,,,,
2022-05-01,Greenland,,1,1,,,,1,,1
2022-05-01,Grenada,,,,,,,,,
2022-05-01,Guam,,,,,,,,,
2022-05-01,Guatemala,,,,,,,,,
2022-05-01,Guinea,,,,1,1,,,1,1
2022-05-01,Guyana,,,,,,,,,
2022-05-01,Haiti,,,,,,,,,
2022-05-01,Honduras,,,,,,,,,
2022-05-01,Hong Kong,,,,,,,,,
2022-05-01,Hungary,,,,,,,,,1
